,buying,maint,doors,persons,lug_boot,safety,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
604,2,2,2,1,0,1,unacc,30,11,unacc,True,4
1149,1,1,2,1,2,0,unacc,1,0,unacc,True,4
747,2,1,3,2,0,0,unacc,1,0,unacc,True,4
382,3,0,2,0,1,1,unacc,4,2,unacc,True,4
481,2,3,1,2,1,1,unacc,135,49,unacc,True,4
12,3,3,0,1,1,0,unacc,1,0,unacc,True,4
66,3,3,2,1,1,0,unacc,1,0,unacc,True,4
139,3,2,1,0,1,1,unacc,4,2,unacc,True,4
507,2,3,2,2,1,0,unacc,1,0,unacc,True,4
843,2,0,3,0,2,0,unacc,1,0,unacc,True,4
221,3,1,0,0,1,2,unacc,7,3,unacc,True,4
1462,0,2,2,0,1,1,unacc,4,2,unacc,True,4
1371,0,3,2,2,1,0,unacc,1,0,unacc,True,4
488,2,3,2,0,0,2,unacc,7,3,unacc,True,4
1384,0,3,3,0,2,1,unacc,4,2,unacc,True,4
1028,1,2,2,0,0,2,unacc,7,3,unacc,True,4
1599,0,1,3,0,2,0,unacc,1,0,unacc,True,4
1257,1,0,2,1,2,0,unacc,1,0,unacc,True,4
472,2,3,1,1,1,1,unacc,87,29,unacc,True,4
87,3,3,3,0,2,0,unacc,1,0,unacc,True,4
675,2,1,1,0,0,0,unacc,1,0,unacc,True,4
792,2,0,1,1,0,0,unacc,1,0,unacc,True,4
476,2,3,1,1,2,2,unacc,56,18,unacc,True,4
1034,1,2,2,0,2,2,unacc,7,3,unacc,True,4
1017,1,2,1,2,0,0,unacc,1,0,unacc,True,4
512,2,3,2,2,2,2,unacc,71,22,unacc,True,4
74,3,3,2,2,0,2,unacc,67,21,unacc,True,4
1194,1,0,0,0,2,0,unacc,1,0,unacc,True,4
1056,1,2,3,0,1,0,unacc,1,0,unacc,True,4
839,2,0,3,0,0,2,unacc,7,3,unacc,True,4
1249,1,0,2,0,2,1,unacc,4,2,unacc,True,4
333,3,0,0,1,0,0,unacc,1,0,unacc,True,4
134,3,2,0,2,2,2,unacc,68,21,unacc,True,4
272,3,1,2,0,0,2,unacc,7,3,unacc,True,4
1692,0,0,2,2,0,0,unacc,1,0,unacc,True,4
785,2,0,1,0,0,2,unacc,7,3,unacc,True,4
81,3,3,3,0,0,0,unacc,1,0,unacc,True,4
101,3,3,3,2,0,2,unacc,67,21,unacc,True,4
1482,0,2,2,2,2,0,unacc,1,0,unacc,True,4
204,3,2,3,1,2,0,unacc,1,0,unacc,True,4
124,3,2,0,1,2,1,unacc,26,10,unacc,True,4
484,2,3,1,2,2,1,unacc,112,40,unacc,True,4
1668,0,0,1,2,1,0,unacc,1,0,unacc,True,4
741,2,1,3,1,1,0,unacc,1,0,unacc,True,4
921,1,3,2,0,1,0,unacc,1,0,unacc,True,4
467,2,3,1,0,2,2,unacc,7,3,unacc,True,4
258,3,1,1,1,2,0,unacc,1,0,unacc,True,4
877,1,3,0,1,1,1,unacc,94,32,acc,False,4
68,3,3,2,1,1,2,unacc,52,17,unacc,True,4
1109,1,1,1,0,0,2,unacc,7,3,unacc,True,4
132,3,2,0,2,2,0,unacc,1,0,unacc,True,4
1627,0,0,0,0,2,1,unacc,4,2,unacc,True,4
696,2,1,1,2,1,0,unacc,1,0,unacc,True,4
777,2,0,0,2,1,0,unacc,1,0,unacc,True,4
1575,0,1,2,1,0,0,unacc,1,0,unacc,True,4
1600,0,1,3,0,2,1,unacc,4,2,unacc,True,4
783,2,0,1,0,0,0,unacc,1,0,unacc,True,4
409,3,0,3,0,1,1,unacc,4,2,unacc,True,4
1490,0,2,3,0,1,2,unacc,7,3,unacc,True,4
1136,1,1,2,0,0,2,unacc,7,3,unacc,True,4
386,3,0,2,0,2,2,unacc,7,3,unacc,True,4
316,3,1,3,2,0,1,unacc,44,15,unacc,True,4
1368,0,3,2,2,0,0,unacc,1,0,unacc,True,4
1281,1,0,3,1,1,0,unacc,1,0,unacc,True,4
414,3,0,3,1,0,0,unacc,1,0,unacc,True,4
334,3,0,0,1,0,1,unacc,28,10,acc,False,4
215,3,2,3,2,2,2,unacc,68,21,unacc,True,4
504,2,3,2,2,0,0,unacc,1,0,unacc,True,4
896,1,3,1,0,1,2,unacc,7,3,unacc,True,4
537,2,3,3,2,2,0,unacc,1,0,unacc,True,4
1500,0,2,3,1,2,0,unacc,1,0,unacc,True,4
54,3,3,2,0,0,0,unacc,1,0,unacc,True,4
152,3,2,1,1,2,2,unacc,53,17,unacc,True,4
1649,0,0,1,0,0,2,unacc,7,3,unacc,True,4
439,2,3,0,0,2,1,unacc,4,2,unacc,True,4
1423,0,2,0,2,0,1,unacc,129,47,unacc,True,4
1716,0,0,3,1,2,0,unacc,1,0,unacc,True,4
903,1,3,1,1,1,0,unacc,1,0,unacc,True,4
45,3,3,1,2,0,0,unacc,1,0,unacc,True,4
1458,0,2,2,0,0,0,unacc,1,0,unacc,True,4
1578,0,1,2,1,1,0,unacc,1,0,unacc,True,4
1140,1,1,2,0,2,0,unacc,1,0,unacc,True,4
1278,1,0,3,1,0,0,unacc,1,0,unacc,True,4
923,1,3,2,0,1,2,unacc,7,3,unacc,True,4
1336,0,3,1,1,1,1,unacc,103,36,acc,False,4
189,3,2,3,0,0,0,unacc,1,0,unacc,True,4
326,3,0,0,0,0,2,unacc,7,3,unacc,True,4
1536,0,1,0,2,2,0,unacc,1,0,unacc,True,4
1189,1,0,0,0,0,1,unacc,4,2,unacc,True,4
667,2,1,0,2,0,1,unacc,45,15,unacc,True,4
71,3,3,2,1,2,2,unacc,52,17,unacc,True,4
1309,0,3,0,1,1,1,unacc,103,36,acc,False,4
1581,0,1,2,1,2,0,unacc,1,0,unacc,True,4
42,3,3,1,1,2,0,unacc,1,0,unacc,True,4
420,3,0,3,1,2,0,unacc,1,0,unacc,True,4
438,2,3,0,0,2,0,unacc,1,0,unacc,True,4
542,2,2,0,0,0,2,unacc,7,3,unacc,True,4
1266,1,0,2,2,2,0,unacc,1,0,unacc,True,4
343,3,0,0,2,0,1,unacc,44,15,unacc,True,4
1152,1,1,2,2,0,0,unacc,1,0,unacc,True,4
949,1,3,3,0,1,1,unacc,4,2,unacc,True,4
285,3,1,2,1,2,0,unacc,1,0,unacc,True,4
819,2,0,2,1,0,0,unacc,1,0,unacc,True,4
443,2,3,0,1,0,2,unacc,56,18,unacc,True,4
758,2,0,0,0,0,2,unacc,7,3,unacc,True,4
711,2,1,2,1,0,0,unacc,1,0,unacc,True,4
480,2,3,1,2,1,0,unacc,1,0,unacc,True,4
838,2,0,3,0,0,1,unacc,4,2,unacc,True,4
1647,0,0,1,0,0,0,unacc,1,0,unacc,True,4
192,3,2,3,0,1,0,unacc,1,0,unacc,True,4
1680,0,0,2,0,2,0,unacc,1,0,unacc,True,4
1287,1,0,3,2,0,0,unacc,1,0,unacc,True,4
372,3,0,1,2,1,0,unacc,1,0,unacc,True,4
786,2,0,1,0,1,0,unacc,1,0,unacc,True,4
893,1,3,1,0,0,2,unacc,7,3,unacc,True,4
1644,0,0,0,2,2,0,unacc,1,0,unacc,True,4
291,3,1,2,2,1,0,unacc,1,0,unacc,True,4
1524,0,1,0,1,1,0,unacc,1,0,unacc,True,4
1638,0,0,0,2,0,0,unacc,1,0,unacc,True,4
759,2,0,0,0,1,0,unacc,1,0,unacc,True,4
513,2,3,3,0,0,0,unacc,1,0,unacc,True,4
1593,0,1,3,0,0,0,unacc,1,0,unacc,True,4
497,2,3,2,1,0,2,unacc,56,18,unacc,True,4
261,3,1,1,2,0,0,unacc,1,0,unacc,True,4
1092,1,1,0,1,1,0,unacc,1,0,unacc,True,4
577,2,2,1,1,0,1,unacc,30,11,unacc,True,4
668,2,1,0,2,0,2,unacc,73,22,acc,False,4
648,2,1,0,0,0,0,unacc,1,0,unacc,True,4
31,3,3,1,0,1,1,unacc,4,2,unacc,True,4
774,2,0,0,2,0,0,unacc,1,0,unacc,True,4
734,2,1,3,0,1,2,unacc,7,3,unacc,True,4
946,1,3,3,0,0,1,unacc,4,2,unacc,True,4
342,3,0,0,2,0,0,unacc,1,0,unacc,True,4
145,3,2,1,1,0,1,unacc,26,10,unacc,True,4
1221,1,0,1,0,2,0,unacc,1,0,unacc,True,4
669,2,1,0,2,1,0,unacc,1,0,unacc,True,4
270,3,1,2,0,0,0,unacc,1,0,unacc,True,4
1006,1,2,1,0,2,1,unacc,4,2,unacc,True,4
858,2,0,3,2,1,0,unacc,1,0,unacc,True,4
180,3,2,2,2,0,0,unacc,1,0,unacc,True,4
252,3,1,1,1,0,0,unacc,1,0,unacc,True,4
1449,0,2,1,2,0,0,unacc,1,0,unacc,True,4
184,3,2,2,2,1,1,unacc,133,48,unacc,True,4
175,3,2,2,1,1,1,unacc,26,10,unacc,True,4
214,3,2,3,2,2,1,unacc,114,41,unacc,True,4
356,3,0,1,0,1,2,unacc,7,3,unacc,True,4
585,2,2,1,2,0,0,unacc,1,0,unacc,True,4
1385,0,3,3,0,2,2,unacc,7,3,unacc,True,4
466,2,3,1,0,2,1,unacc,4,2,unacc,True,4
1009,1,2,1,1,0,1,unacc,95,33,unacc,True,4
208,3,2,3,2,0,1,unacc,44,15,unacc,True,4
1497,0,2,3,1,1,0,unacc,1,0,unacc,True,4
520,2,3,3,0,2,1,unacc,4,2,unacc,True,4
1572,0,1,2,0,2,0,unacc,1,0,unacc,True,4
177,3,2,2,1,2,0,unacc,1,0,unacc,True,4
1519,0,1,0,0,2,1,unacc,4,2,unacc,True,4
27,3,3,1,0,0,0,unacc,1,0,unacc,True,4
1436,0,2,1,0,1,2,unacc,7,3,unacc,True,4
33,3,3,1,0,2,0,unacc,1,0,unacc,True,4
1298,0,3,0,0,0,2,unacc,7,3,unacc,True,4
1622,0,0,0,0,0,2,unacc,7,3,unacc,True,4
229,3,1,0,1,1,1,unacc,83,27,unacc,True,4
951,1,3,3,0,2,0,unacc,1,0,unacc,True,4
793,2,0,1,1,0,1,unacc,30,11,unacc,True,4
994,1,2,0,2,1,1,unacc,139,50,acc,False,4
1509,0,2,3,2,2,0,unacc,1,0,unacc,True,4
106,3,3,3,2,2,1,unacc,111,40,unacc,True,4
159,3,2,1,2,2,0,unacc,1,0,unacc,True,4
154,3,2,1,2,0,1,unacc,44,15,unacc,True,4
452,2,3,0,2,0,2,unacc,71,22,unacc,True,4
1098,1,1,0,2,0,0,unacc,1,0,unacc,True,4
1635,0,0,0,1,2,0,unacc,1,0,unacc,True,4
67,3,3,2,1,1,1,unacc,25,10,unacc,True,4
844,2,0,3,0,2,1,unacc,4,2,unacc,True,4
273,3,1,2,0,1,0,unacc,1,0,unacc,True,4
65,3,3,2,1,0,2,unacc,52,17,unacc,True,4
1424,0,2,0,2,0,2,unacc,175,79,acc,False,4
763,2,0,0,0,2,1,unacc,4,2,unacc,True,4
825,2,0,2,1,2,0,unacc,1,0,unacc,True,4
561,2,2,0,2,1,0,unacc,1,0,unacc,True,4
526,2,3,3,1,1,1,unacc,88,29,acc,False,4
769,2,0,0,1,1,1,unacc,85,29,unacc,True,4
1169,1,1,3,0,2,2,unacc,7,3,unacc,True,4
78,3,3,2,2,2,0,unacc,1,0,unacc,True,4
22,3,3,0,2,1,1,unacc,132,48,unacc,True,4
1605,0,1,3,1,1,0,unacc,1,0,unacc,True,4
1629,0,0,0,1,0,0,unacc,1,0,unacc,True,4
99,3,3,3,2,0,0,unacc,1,0,unacc,True,4
1084,1,1,0,0,1,1,unacc,4,2,unacc,True,4
618,2,2,2,2,2,0,unacc,1,0,unacc,True,4
1020,1,2,1,2,1,0,unacc,1,0,unacc,True,4
936,1,3,2,2,0,0,unacc,1,0,unacc,True,4
169,3,2,2,0,2,1,unacc,4,2,unacc,True,4
502,2,3,2,1,2,1,unacc,91,31,acc,False,4
344,3,0,0,2,0,2,unacc,70,21,acc,False,4
1218,1,0,1,0,1,0,unacc,1,0,unacc,True,4
757,2,0,0,0,0,1,unacc,4,2,unacc,True,4
1653,0,0,1,0,2,0,unacc,1,0,unacc,True,4
670,2,1,0,2,1,1,unacc,137,49,acc,False,4
457,2,3,0,2,2,1,unacc,112,40,unacc,True,4
1654,0,0,1,0,2,1,unacc,4,2,unacc,True,4
1570,0,1,2,0,1,1,unacc,4,2,unacc,True,4
1099,1,1,0,2,0,1,unacc,126,46,unacc,True,4
1639,0,0,0,2,0,1,unacc,131,47,acc,False,4
978,1,2,0,0,2,0,unacc,1,0,unacc,True,4
582,2,2,1,1,2,0,unacc,1,0,unacc,True,4
220,3,1,0,0,1,1,unacc,4,2,unacc,True,4
720,2,1,2,2,0,0,unacc,1,0,unacc,True,4
1168,1,1,3,0,2,1,unacc,4,2,unacc,True,4
1074,1,2,3,2,1,0,unacc,1,0,unacc,True,4
39,3,3,1,1,1,0,unacc,1,0,unacc,True,4
11,3,3,0,1,0,2,unacc,52,17,unacc,True,4
1709,0,0,3,0,2,2,unacc,7,3,unacc,True,4
186,3,2,2,2,2,0,unacc,1,0,unacc,True,4
1539,0,1,1,0,0,0,unacc,1,0,unacc,True,4
790,2,0,1,0,2,1,unacc,4,2,unacc,True,4
679,2,1,1,0,1,1,unacc,4,2,unacc,True,4
1107,1,1,1,0,0,0,unacc,1,0,unacc,True,4
151,3,2,1,1,2,1,unacc,26,10,unacc,True,4
1128,1,1,1,2,1,0,unacc,1,0,unacc,True,4
181,3,2,2,2,0,1,unacc,44,15,unacc,True,4
798,2,0,1,1,2,0,unacc,1,0,unacc,True,4
831,2,0,2,2,1,0,unacc,1,0,unacc,True,4
434,2,3,0,0,0,2,unacc,7,3,unacc,True,4
569,2,2,1,0,0,2,unacc,7,3,unacc,True,4
568,2,2,1,0,0,1,unacc,4,2,unacc,True,4
60,3,3,2,0,2,0,unacc,1,0,unacc,True,4
1104,1,1,0,2,2,0,unacc,1,0,unacc,True,4
249,3,1,1,0,2,0,unacc,1,0,unacc,True,4
32,3,3,1,0,1,2,unacc,7,3,unacc,True,4
5,3,3,0,0,1,2,unacc,7,3,unacc,True,4
714,2,1,2,1,1,0,unacc,1,0,unacc,True,4
1632,0,0,0,1,1,0,unacc,1,0,unacc,True,4
1325,0,3,1,0,0,2,unacc,7,3,unacc,True,4
451,2,3,0,2,0,1,unacc,45,15,unacc,True,4
628,2,2,3,0,2,1,unacc,4,2,unacc,True,4
120,3,2,0,1,1,0,unacc,1,0,unacc,True,4
521,2,3,3,0,2,2,unacc,7,3,unacc,True,4
954,1,3,3,1,0,0,unacc,1,0,unacc,True,4
1166,1,1,3,0,1,2,unacc,7,3,unacc,True,4
299,3,1,3,0,0,2,unacc,7,3,unacc,True,4
1209,1,0,0,2,1,0,unacc,1,0,unacc,True,4
886,1,3,0,2,1,1,unacc,138,50,acc,False,4
363,3,0,1,1,1,0,unacc,1,0,unacc,True,4
1383,0,3,3,0,2,0,unacc,1,0,unacc,True,4
1674,0,0,2,0,0,0,unacc,1,0,unacc,True,4
381,3,0,2,0,1,0,unacc,1,0,unacc,True,4
801,2,0,1,2,0,0,unacc,1,0,unacc,True,4
112,3,2,0,0,1,1,unacc,4,2,unacc,True,4
791,2,0,1,0,2,2,unacc,7,3,unacc,True,4
528,2,3,3,1,2,0,unacc,1,0,unacc,True,4
891,1,3,1,0,0,0,unacc,1,0,unacc,True,4
1327,0,3,1,0,1,1,unacc,4,2,unacc,True,4
1551,0,1,1,1,1,0,unacc,1,0,unacc,True,4
1452,0,2,1,2,1,0,unacc,1,0,unacc,True,4
1413,0,2,0,1,0,0,unacc,1,0,unacc,True,4
1625,0,0,0,0,1,2,unacc,7,3,unacc,True,4
47,3,3,1,2,0,2,unacc,67,21,unacc,True,4
162,3,2,2,0,0,0,unacc,1,0,unacc,True,4
339,3,0,0,1,2,0,unacc,1,0,unacc,True,4
179,3,2,2,1,2,2,unacc,53,17,unacc,True,4
206,3,2,3,1,2,2,unacc,53,17,unacc,True,4
490,2,3,2,0,1,1,unacc,4,2,unacc,True,4
957,1,3,3,1,1,0,unacc,1,0,unacc,True,4
1651,0,0,1,0,1,1,unacc,4,2,unacc,True,4
1473,0,2,2,1,2,0,unacc,1,0,unacc,True,4
95,3,3,3,1,1,2,unacc,52,17,unacc,True,4
1705,0,0,3,0,1,1,unacc,4,2,unacc,True,4
1008,1,2,1,1,0,0,unacc,1,0,unacc,True,4
158,3,2,1,2,1,2,unacc,68,21,unacc,True,4
771,2,0,0,1,2,0,unacc,1,0,unacc,True,4
1007,1,2,1,0,2,2,unacc,7,3,unacc,True,4
1598,0,1,3,0,1,2,unacc,7,3,unacc,True,4
55,3,3,2,0,0,1,unacc,4,2,unacc,True,4
567,2,2,1,0,0,0,unacc,1,0,unacc,True,4
303,3,1,3,0,2,0,unacc,1,0,unacc,True,4
841,2,0,3,0,1,1,unacc,4,2,unacc,True,4
1030,1,2,2,0,1,1,unacc,4,2,unacc,True,4
1455,0,2,1,2,2,0,unacc,1,0,unacc,True,4
1389,0,3,3,1,1,0,unacc,1,0,unacc,True,4
1242,1,0,2,0,0,0,unacc,1,0,unacc,True,4
636,2,2,3,1,2,0,unacc,1,0,unacc,True,4
1061,1,2,3,0,2,2,unacc,7,3,unacc,True,4
247,3,1,1,0,1,1,unacc,4,2,unacc,True,4
1323,0,3,1,0,0,0,unacc,1,0,unacc,True,4
79,3,3,2,2,2,1,unacc,111,40,unacc,True,4
397,3,0,2,2,0,1,unacc,44,15,unacc,True,4
1087,1,1,0,0,2,1,unacc,4,2,unacc,True,4
895,1,3,1,0,1,1,unacc,4,2,unacc,True,4
1702,0,0,3,0,0,1,unacc,4,2,unacc,True,4
435,2,3,0,0,1,0,unacc,1,0,unacc,True,4
332,3,0,0,0,2,2,unacc,7,3,unacc,True,4
1520,0,1,0,0,2,2,unacc,7,3,unacc,True,4
680,2,1,1,0,1,2,unacc,7,3,unacc,True,4
1713,0,0,3,1,1,0,unacc,1,0,unacc,True,4
1045,1,2,2,2,0,1,unacc,127,46,unacc,True,4
1678,0,0,2,0,1,1,unacc,4,2,unacc,True,4
1192,1,0,0,0,1,1,unacc,4,2,unacc,True,4
775,2,0,0,2,0,1,unacc,45,15,unacc,True,4
448,2,3,0,1,2,1,unacc,90,31,acc,False,4
123,3,2,0,1,2,0,unacc,1,0,unacc,True,4
1514,0,1,0,0,0,2,unacc,7,3,unacc,True,4
468,2,3,1,1,0,0,unacc,1,0,unacc,True,4
980,1,2,0,0,2,2,unacc,7,3,unacc,True,4
1185,1,1,3,2,2,0,unacc,1,0,unacc,True,4
1438,0,2,1,0,2,1,unacc,4,2,unacc,True,4
602,2,2,2,0,2,2,unacc,7,3,unacc,True,4
999,1,2,1,0,0,0,unacc,1,0,unacc,True,4
345,3,0,0,2,1,0,unacc,1,0,unacc,True,4
185,3,2,2,2,1,2,unacc,68,21,unacc,True,4
1341,0,3,1,2,0,0,unacc,1,0,unacc,True,4
57,3,3,2,0,1,0,unacc,1,0,unacc,True,4
975,1,2,0,0,1,0,unacc,1,0,unacc,True,4
904,1,3,1,1,1,1,unacc,94,32,acc,False,4
77,3,3,2,2,1,2,unacc,67,21,unacc,True,4
1387,0,3,3,1,0,1,unacc,101,36,unacc,True,4
672,2,1,0,2,2,0,unacc,1,0,unacc,True,4
1601,0,1,3,0,2,2,unacc,7,3,unacc,True,4
407,3,0,3,0,0,2,unacc,7,3,unacc,True,4
519,2,3,3,0,2,0,unacc,1,0,unacc,True,4
88,3,3,3,0,2,1,unacc,4,2,unacc,True,4
300,3,1,3,0,1,0,unacc,1,0,unacc,True,4
549,2,2,0,1,0,0,unacc,1,0,unacc,True,4
594,2,2,2,0,0,0,unacc,1,0,unacc,True,4
573,2,2,1,0,2,0,unacc,1,0,unacc,True,4
1380,0,3,3,0,1,0,unacc,1,0,unacc,True,4
38,3,3,1,1,0,2,unacc,52,17,unacc,True,4
62,3,3,2,0,2,2,unacc,7,3,unacc,True,4
337,3,0,0,1,1,1,unacc,28,10,acc,False,4
1108,1,1,1,0,0,1,unacc,4,2,unacc,True,4
327,3,0,0,0,1,0,unacc,1,0,unacc,True,4
104,3,3,3,2,1,2,unacc,67,21,unacc,True,4
406,3,0,3,0,0,1,unacc,4,2,unacc,True,4
83,3,3,3,0,0,2,unacc,7,3,unacc,True,4
114,3,2,0,0,2,0,unacc,1,0,unacc,True,4
598,2,2,2,0,1,1,unacc,4,2,unacc,True,4
361,3,0,1,1,0,1,unacc,28,10,acc,False,4
1060,1,2,3,0,2,1,unacc,4,2,unacc,True,4
485,2,3,1,2,2,2,unacc,71,22,unacc,True,4
964,1,3,3,2,0,1,unacc,128,46,acc,False,4
576,2,2,1,1,0,0,unacc,1,0,unacc,True,4
1122,1,1,1,1,2,0,unacc,1,0,unacc,True,4
1301,0,3,0,0,1,2,unacc,7,3,unacc,True,4
40,3,3,1,1,1,1,unacc,25,10,unacc,True,4
985,1,2,0,1,1,1,unacc,96,33,acc,False,4
1113,1,1,1,0,2,0,unacc,1,0,unacc,True,4
1353,0,3,2,0,1,0,unacc,1,0,unacc,True,4
80,3,3,2,2,2,2,unacc,67,21,unacc,True,4
385,3,0,2,0,2,1,unacc,4,2,unacc,True,4
364,3,0,1,1,1,1,unacc,28,10,acc,False,4
1275,1,0,3,0,2,0,unacc,1,0,unacc,True,4
1247,1,0,2,0,1,2,unacc,7,3,unacc,True,4
218,3,1,0,0,0,2,unacc,7,3,unacc,True,4
645,2,2,3,2,2,0,unacc,1,0,unacc,True,4
187,3,2,2,2,2,1,unacc,114,41,unacc,True,4
328,3,0,0,0,1,1,unacc,4,2,unacc,True,4
1620,0,0,0,0,0,0,unacc,1,0,unacc,True,4
460,2,3,1,0,0,1,unacc,4,2,unacc,True,4
1032,1,2,2,0,2,0,unacc,1,0,unacc,True,4
1533,0,1,0,2,1,0,unacc,1,0,unacc,True,4
1587,0,1,2,2,1,0,unacc,1,0,unacc,True,4
1544,0,1,1,0,1,2,unacc,7,3,unacc,True,4
562,2,2,0,2,1,1,unacc,136,49,acc,False,4
1595,0,1,3,0,0,2,unacc,7,3,unacc,True,4
89,3,3,3,0,2,2,unacc,7,3,unacc,True,4
297,3,1,3,0,0,0,unacc,1,0,unacc,True,4
1602,0,1,3,1,0,0,unacc,1,0,unacc,True,4
535,2,3,3,2,1,1,unacc,135,49,unacc,True,4
876,1,3,0,1,1,0,unacc,1,0,unacc,True,4
500,2,3,2,1,1,2,unacc,56,18,unacc,True,4
633,2,2,3,1,1,0,unacc,1,0,unacc,True,4
1416,0,2,0,1,1,0,unacc,1,0,unacc,True,4
1014,1,2,1,1,2,0,unacc,1,0,unacc,True,4
815,2,0,2,0,1,2,unacc,7,3,unacc,True,4
733,2,1,3,0,1,1,unacc,4,2,unacc,True,4
1532,0,1,0,2,0,2,unacc,176,79,good,False,4
61,3,3,2,0,2,1,unacc,4,2,unacc,True,4
1407,0,2,0,0,1,0,unacc,1,0,unacc,True,4
1176,1,1,3,1,2,0,unacc,1,0,unacc,True,4
1597,0,1,3,0,1,1,unacc,4,2,unacc,True,4
1273,1,0,3,0,1,1,unacc,4,2,unacc,True,4
1005,1,2,1,0,2,0,unacc,1,0,unacc,True,4
463,2,3,1,0,1,1,unacc,4,2,unacc,True,4
1479,0,2,2,2,1,0,unacc,1,0,unacc,True,4
1521,0,1,0,1,0,0,unacc,1,0,unacc,True,4
656,2,1,0,0,2,2,unacc,7,3,unacc,True,4
627,2,2,3,0,2,0,unacc,1,0,unacc,True,4
231,3,1,0,1,2,0,unacc,1,0,unacc,True,4
475,2,3,1,1,2,1,unacc,90,31,acc,False,4
856,2,0,3,2,0,1,unacc,45,15,unacc,True,4
399,3,0,2,2,1,0,unacc,1,0,unacc,True,4
1115,1,1,1,0,2,2,unacc,7,3,unacc,True,4
732,2,1,3,0,1,0,unacc,1,0,unacc,True,4
739,2,1,3,1,0,1,unacc,30,11,unacc,True,4
1276,1,0,3,0,2,1,unacc,4,2,unacc,True,4
370,3,0,1,2,0,1,unacc,44,15,unacc,True,4
872,1,3,0,0,2,2,unacc,7,3,unacc,True,4
1300,0,3,0,0,1,1,unacc,4,2,unacc,True,4
1434,0,2,1,0,1,0,unacc,1,0,unacc,True,4
157,3,2,1,2,1,1,unacc,133,48,unacc,True,4
1190,1,0,0,0,0,2,unacc,7,3,unacc,True,4
384,3,0,2,0,2,0,unacc,1,0,unacc,True,4
868,1,3,0,0,1,1,unacc,4,2,unacc,True,4
1369,0,3,2,2,0,1,unacc,129,47,unacc,True,4
1314,0,3,0,2,0,0,unacc,1,0,unacc,True,4
579,2,2,1,1,1,0,unacc,1,0,unacc,True,4
1306,0,3,0,1,0,1,unacc,101,36,unacc,True,4
1031,1,2,2,0,1,2,unacc,7,3,unacc,True,4
1440,0,2,1,1,0,0,unacc,1,0,unacc,True,4
1677,0,0,2,0,1,0,unacc,1,0,unacc,True,4
1584,0,1,2,2,0,0,unacc,1,0,unacc,True,4
491,2,3,2,0,1,2,unacc,7,3,unacc,True,4
1513,0,1,0,0,0,1,unacc,4,2,unacc,True,4
1044,1,2,2,2,0,0,unacc,1,0,unacc,True,4
1305,0,3,0,1,0,0,unacc,1,0,unacc,True,4
1431,0,2,1,0,0,0,unacc,1,0,unacc,True,4
1222,1,0,1,0,2,1,unacc,4,2,unacc,True,4
197,3,2,3,0,2,2,unacc,7,3,unacc,True,4
1573,0,1,2,0,2,1,unacc,4,2,unacc,True,4
1567,0,1,2,0,0,1,unacc,4,2,unacc,True,4
1041,1,2,2,1,2,0,unacc,1,0,unacc,True,4
924,1,3,2,0,2,0,unacc,1,0,unacc,True,4
96,3,3,3,1,2,0,unacc,1,0,unacc,True,4
310,3,1,3,1,1,1,acc,83,27,unacc,False,4
227,3,1,0,1,0,2,acc,54,17,acc,True,4
1198,1,0,0,1,0,1,acc,99,35,acc,True,4
632,2,2,3,1,0,2,acc,57,18,acc,True,4
323,3,1,3,2,2,2,acc,69,21,acc,True,4
908,1,3,1,1,2,2,acc,60,19,acc,True,4
943,1,3,2,2,2,1,acc,112,40,unacc,False,4
995,1,2,0,2,1,2,acc,164,76,unacc,False,4
1051,1,2,2,2,2,1,acc,116,41,acc,True,4
295,3,1,2,2,2,1,acc,118,42,acc,True,4
620,2,2,2,2,2,2,acc,158,72,acc,True,4
970,1,3,3,2,2,1,acc,112,40,unacc,False,4
854,2,0,3,1,2,2,acc,59,18,acc,True,4
1403,0,3,3,2,2,2,acc,177,80,acc,True,4
875,1,3,0,1,0,2,acc,60,19,acc,True,4
1015,1,2,1,1,2,1,acc,97,33,acc,True,4
350,3,0,0,2,2,2,acc,70,21,acc,True,4
1498,0,2,3,1,1,1,acc,37,13,acc,True,4
614,2,2,2,2,0,2,acc,158,72,acc,True,4
1037,1,2,2,1,0,2,acc,61,19,acc,True,4
1388,0,3,3,1,0,2,acc,64,20,acc,True,4
1346,0,3,1,2,1,2,acc,181,81,acc,True,4
1234,1,0,1,2,0,1,acc,127,46,unacc,False,4
1552,0,1,1,1,1,1,acc,106,38,good,False,4
755,2,1,3,2,2,2,acc,73,22,acc,True,4
1078,1,2,3,2,2,1,acc,116,41,acc,True,4
808,2,0,1,2,2,1,acc,123,43,acc,True,4
340,3,0,0,1,2,1,acc,28,10,acc,True,4
1025,1,2,1,2,2,2,acc,164,76,unacc,False,4
1370,0,3,2,2,0,2,acc,173,79,unacc,False,4
797,2,0,1,1,1,2,acc,59,18,acc,True,4
320,3,1,3,2,1,2,acc,69,21,acc,True,4
1391,0,3,3,1,1,2,acc,64,20,acc,True,4
1010,1,2,1,1,0,2,acc,61,19,acc,True,4
1400,0,3,3,2,1,2,acc,181,81,acc,True,4
905,1,3,1,1,1,2,acc,60,19,acc,True,4
607,2,2,2,1,1,1,acc,86,29,unacc,False,4
697,2,1,1,2,1,1,acc,137,49,acc,True,4
254,3,1,1,1,0,2,acc,54,17,acc,True,4
