,handicapped-infants,water-project-cost-sharing,adoption-of-the-budget-resolution,physician-fee-freeze,el-salvador-aid,religious-groups-in-schools,anti-satellite-test-ban,aid-to-nicaraguan-contras,mx-missile,immigration,synfuels-corporation-cutback,education-spending,superfund-right-to-sue,crime,duty-free-exports,export-administration-act-south-africa,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
415,-1,1,1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,-1,1,democrat,19,9,democrat,True,7
421,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,democrat,19,9,democrat,True,7
423,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,democrat,19,9,democrat,True,7
425,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,0,democrat,19,9,democrat,True,7
239,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,republican,19,16,democrat,False,8
204,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,republican,20,18,republican,True,8
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,republican,15,6,democrat,False,8
356,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,24,21,democrat,False,8
340,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,republican,17,10,republican,True,8
87,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,24,21,democrat,False,8
66,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,republican,17,10,republican,True,8
86,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,19,16,democrat,False,8
51,-1,1,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,republican,23,21,republican,True,8
10,-1,1,-1,1,1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,republican,23,21,republican,True,8
409,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,24,21,democrat,False,8
71,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,republican,9,4,republican,True,8
132,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0,republican,19,16,democrat,False,8
133,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
142,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
150,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
308,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,19,16,democrat,False,8
59,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0,republican,19,16,democrat,False,8
89,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,0,republican,19,16,democrat,False,8
207,1,0,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
247,-1,1,-1,1,1,1,0,-1,-1,-1,-1,0,1,1,-1,-1,republican,23,21,republican,True,8
410,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,republican,17,10,republican,True,8
197,-1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,republican,19,16,democrat,False,8
420,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,republican,19,16,democrat,False,8
148,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,republican,17,10,republican,True,8
7,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,0,1,republican,23,21,republican,True,8
188,1,0,-1,1,1,1,1,1,-1,-1,-1,1,0,1,0,0,republican,23,21,republican,True,8
14,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,0,republican,23,21,republican,True,8
405,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,24,21,democrat,False,8
302,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
154,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,23,21,republican,True,8
314,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,republican,17,10,republican,True,8
273,-1,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,0,1,republican,19,16,democrat,False,8
413,1,1,1,1,1,1,1,1,-1,1,0,0,0,1,-1,1,republican,19,16,democrat,False,8
135,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,19,16,democrat,False,8
117,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,republican,20,18,republican,True,8
214,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
119,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,24,21,democrat,False,8
176,-1,-1,1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,republican,9,4,republican,True,8
228,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,0,-1,1,republican,23,21,republican,True,8
242,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,0,-1,1,1,1,republican,3,0,democrat,False,8
343,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,republican,19,16,democrat,False,8
73,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,republican,19,16,democrat,False,8
281,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0,republican,20,18,republican,True,8
166,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,republican,19,16,democrat,False,8
303,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,24,21,democrat,False,8
378,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,24,21,democrat,False,8
217,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,19,16,democrat,False,8
274,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,republican,19,16,democrat,False,8
347,1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,19,16,democrat,False,8
267,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,republican,3,0,democrat,False,8
0,-1,1,-1,1,1,1,-1,-1,-1,1,0,1,1,1,-1,1,republican,17,10,republican,True,8
56,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,republican,17,10,republican,True,8
305,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,19,16,democrat,False,8
430,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
113,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,19,16,democrat,False,8
402,0,-1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,republican,9,4,republican,True,8
8,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,23,21,republican,True,8
111,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
296,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,republican,19,16,democrat,False,8
310,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,republican,19,16,democrat,False,8
315,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,0,0,1,0,republican,20,18,republican,True,8
295,-1,1,-1,1,1,1,0,0,-1,1,-1,1,0,0,0,0,republican,19,16,democrat,False,8
278,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,24,21,democrat,False,8
300,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,republican,19,16,democrat,False,8
282,1,-1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,-1,republican,19,16,democrat,False,8
327,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,23,21,republican,True,8
153,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,1,democrat,3,0,democrat,True,8
213,-1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,1,democrat,3,0,democrat,True,8
118,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
262,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,democrat,3,0,democrat,True,8
76,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,0,democrat,3,0,democrat,True,8
389,1,-1,1,-1,-1,-1,1,1,1,0,1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
362,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,democrat,3,0,democrat,True,8
325,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,1,1,-1,1,democrat,3,0,democrat,True,8
168,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,0,democrat,20,18,republican,False,8
25,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
80,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,0,democrat,3,0,democrat,True,8
323,1,1,1,-1,1,1,-1,1,0,1,-1,-1,1,1,-1,0,democrat,3,0,democrat,True,8
115,-1,0,1,-1,0,0,1,1,1,1,0,0,-1,-1,1,1,democrat,3,0,democrat,True,8
203,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
243,-1,1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,1,1,democrat,3,0,democrat,True,8
292,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,democrat,3,0,democrat,True,8
424,-1,1,1,-1,-1,0,1,1,1,1,1,-1,0,1,1,1,democrat,3,0,democrat,True,8
317,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
418,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,democrat,3,0,democrat,True,8
375,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,democrat,17,10,republican,False,8
263,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
13,1,1,1,-1,-1,1,1,1,0,1,1,0,-1,-1,1,0,democrat,3,0,democrat,True,8
372,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,-1,-1,democrat,17,10,republican,False,8
95,1,-1,1,-1,1,1,-1,0,0,-1,1,0,0,0,1,1,democrat,3,0,democrat,True,8
382,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,0,democrat,17,10,republican,False,8
147,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,democrat,3,0,democrat,True,8
151,1,1,0,1,1,1,-1,-1,1,-1,1,0,1,1,-1,-1,democrat,17,10,republican,False,8
174,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
376,1,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
17,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,democrat,3,0,democrat,True,8
202,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
42,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,democrat,3,0,democrat,True,8
187,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
152,-1,1,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,1,1,democrat,3,0,democrat,True,8
426,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
21,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,0,0,1,1,democrat,3,0,democrat,True,8
78,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1,democrat,3,0,democrat,True,8
62,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,democrat,3,0,democrat,True,8
47,1,-1,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,0,democrat,3,0,democrat,True,8
105,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
81,1,-1,1,-1,-1,-1,1,1,0,1,1,1,-1,1,-1,1,democrat,3,0,democrat,True,8
261,1,-1,1,-1,-1,0,1,1,1,-1,0,0,-1,0,0,0,democrat,3,0,democrat,True,8
221,-1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
102,1,-1,1,-1,1,1,1,-1,0,-1,1,-1,1,1,1,0,democrat,3,0,democrat,True,8
337,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
74,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,democrat,3,0,democrat,True,8
288,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,democrat,3,0,democrat,True,8
388,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0,democrat,20,18,republican,False,8
291,1,-1,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,1,democrat,3,0,democrat,True,8
9,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,democrat,3,0,democrat,True,8
320,-1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,democrat,3,0,democrat,True,8
98,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,democrat,3,0,democrat,True,8
429,1,-1,1,-1,0,-1,1,1,1,1,-1,1,-1,0,1,1,democrat,3,0,democrat,True,8
6,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,democrat,23,21,republican,False,8
39,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,democrat,3,0,democrat,True,8
177,-1,-1,1,-1,-1,-1,1,1,1,1,1,0,-1,-1,1,1,democrat,3,0,democrat,True,8
104,0,0,0,0,-1,1,1,1,1,1,0,-1,1,1,-1,0,democrat,15,6,democrat,True,8
96,-1,-1,0,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,democrat,3,0,democrat,True,8
265,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,democrat,3,0,democrat,True,8
184,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
180,0,0,1,-1,-1,-1,1,1,1,0,0,-1,-1,-1,0,0,democrat,3,0,democrat,True,8
143,0,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,democrat,3,0,democrat,True,8
373,-1,1,1,0,1,1,-1,1,-1,1,0,-1,1,1,0,1,democrat,15,6,democrat,True,8
244,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
237,1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1,democrat,3,0,democrat,True,8
406,1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,democrat,3,0,democrat,True,8
77,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,democrat,17,10,republican,False,8
329,1,0,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
289,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,0,democrat,3,0,democrat,True,8
24,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
186,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
45,1,1,1,-1,-1,-1,1,1,0,-1,1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
428,0,0,0,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,democrat,3,0,democrat,True,8
165,-1,1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,0,democrat,3,0,democrat,True,8
26,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
172,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,democrat,3,0,democrat,True,8
360,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,democrat,3,0,democrat,True,8
128,-1,0,1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
332,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
387,1,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,-1,0,democrat,3,0,democrat,True,8
129,0,0,1,-1,-1,-1,1,1,0,-1,0,0,0,0,0,0,democrat,3,0,democrat,True,8
178,0,-1,1,-1,-1,-1,1,1,1,1,1,0,-1,-1,1,0,democrat,3,0,democrat,True,8
145,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,0,1,democrat,3,0,democrat,True,8
366,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,0,democrat,3,0,democrat,True,8
70,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,0,democrat,3,0,democrat,True,8
381,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,0,democrat,3,0,democrat,True,8
264,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
333,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
365,-1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,democrat,3,0,democrat,True,8
40,1,1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,0,democrat,3,0,democrat,True,8
419,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,democrat,3,0,democrat,True,8
215,-1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,0,democrat,17,10,republican,False,8
130,1,0,1,-1,0,0,1,1,1,-1,-1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
48,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,democrat,3,0,democrat,True,8
19,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
3,-1,1,1,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,democrat,3,0,democrat,True,8
164,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,0,democrat,3,0,democrat,True,8
97,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1,democrat,3,0,democrat,True,8
367,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
41,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat,3,0,democrat,True,8
287,1,1,1,0,-1,1,1,1,1,-1,1,-1,1,-1,0,1,democrat,14,6,republican,False,8
88,-1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,democrat,3,0,democrat,True,8
417,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,democrat,3,0,democrat,True,8
269,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,democrat,3,0,democrat,True,8
193,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat,3,0,democrat,True,8
227,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,1,democrat,3,0,democrat,True,8
226,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,democrat,3,0,democrat,True,8
1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0,republican,13,5,democrat,False,9
10,-1,1,-1,1,1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,republican,13,5,democrat,False,9
14,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,0,republican,13,5,democrat,False,9
15,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,0,-1,0,republican,13,5,democrat,False,9
18,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,1,1,-1,-1,republican,13,5,democrat,False,9
28,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
30,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
56,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,republican,13,5,democrat,False,9
59,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0,republican,13,5,democrat,False,9
61,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
71,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,republican,12,5,republican,True,9
79,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
84,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
86,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
87,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
89,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,0,republican,13,5,democrat,False,9
111,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
113,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
126,-1,0,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
136,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,republican,13,5,democrat,False,9
146,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
148,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,republican,13,5,democrat,False,9
158,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
167,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,republican,12,5,republican,True,9
171,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
176,-1,-1,1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,republican,12,5,republican,True,9
211,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
214,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
217,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
223,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
229,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,republican,12,5,republican,True,9
230,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
235,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,republican,13,5,democrat,False,9
239,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,republican,13,5,democrat,False,9
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,republican,16,7,republican,True,9
250,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
251,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
253,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
256,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,republican,13,5,democrat,False,9
278,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
279,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
295,-1,1,-1,1,1,1,0,0,-1,1,-1,1,0,0,0,0,republican,13,5,democrat,False,9
296,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,republican,12,5,republican,True,9
302,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
304,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0,republican,13,5,democrat,False,9
306,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
313,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican,12,5,republican,True,9
314,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,republican,13,5,democrat,False,9
324,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,republican,13,5,democrat,False,9
327,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
335,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,0,republican,13,5,democrat,False,9
343,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,republican,13,5,democrat,False,9
349,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,republican,12,5,republican,True,9
351,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,republican,12,5,republican,True,9
355,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,republican,12,5,republican,True,9
356,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
357,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
369,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,republican,13,5,democrat,False,9
374,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
377,-1,1,-1,1,1,1,0,0,-1,-1,0,0,1,0,0,0,republican,13,5,democrat,False,9
378,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
392,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,republican,13,5,democrat,False,9
409,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican,13,5,democrat,False,9
413,1,1,1,1,1,1,1,1,-1,1,0,0,0,1,-1,1,republican,12,5,republican,True,9
420,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,republican,12,5,republican,True,9
427,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,republican,13,5,democrat,False,9
434,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,0,-1,republican,13,5,democrat,False,9
