,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue,testID
125,0.022252191503708697,0.11971830985915492,0.05493951612903226,0.0,0.1875,0.03409090909090909,27,0.17398724084819847,0.014199887508289537,Test4
97,0.006068779501011463,0.4969818913480885,0.4959677419354839,0.0,0.5,0.13636363636363635,277,0.17424048842187337,0.052986659472243146,Test4
186,0.023600809170600135,0.2454728370221328,0.2439516129032258,0.25,0.25,0.06818181818181818,130,0.17407960965913405,0.0036310089109055665,Test4
53,0.12339851652056642,0.056841046277665994,0.11794354838709678,0.0,0.0625,0.011363636363636364,36,0.17393736069591903,0.020942862785114678,Test4
48,0.2043155765340526,0.026156941649899398,0.11794354838709678,0.03125,0.0625,0.028409090909090908,40,0.1739418680325264,0.02141265115324083,Test4
69,0.05933917734322319,0.11971830985915492,0.05493951612903226,0.0625,0.1875,0.10795454545454546,32,0.17400819088654382,0.00891644309099839,Test4
94,0.026972353337828724,0.2454728370221328,0.3699596774193548,0.5,0.75,0.09090909090909091,237,0.17431034726119518,0.055705839315648376,Test4
107,0.5954146999325691,0.056841046277665994,0.007686491935483871,0.0,0.0625,0.011363636363636364,11,0.17394429070926398,0.06613450111245872,Test4
131,0.055967633175994604,0.056841046277665994,0.11794354838709678,0.0,0.125,0.03409090909090909,16,0.1739629119731534,0.016309492457776104,Test4
10,0.25826028320971006,0.056841046277665994,0.03918850806451613,0.0,0.0625,0.011363636363636364,38,0.17393341606336,0.02753272867480647,Test4
205,0.05461901550910317,0.056841046277665994,0.11794354838709678,0.25,0.125,0.045454545454545456,46,0.17398349784560893,0.008138778748317465,Test4
149,0.037086985839514496,0.11971830985915492,0.11794354838709678,0.125,0.375,0.045454545454545456,105,0.17407920420286715,0.004323836295086615,Test4
185,0.05933917734322319,0.11971830985915492,0.11794354838709678,0.125,0.25,0.07954545454545454,58,0.17403900753883425,0.0029361060686693956,Test4
208,0.3122049898853675,0.056841046277665994,0.05493951612903226,0.0,0.0,0.0,45,0.1739115119797986,0.03615955503491486,Test4
71,0.03910991233985165,0.18259557344064387,0.11794354838709678,0.0625,0.1875,0.2727272727272727,64,0.17405777271864642,0.012382110475031701,Test4
164,0.026298044504383007,0.2454728370221328,0.2439516129032258,0.0,0.0625,0.045454545454545456,46,0.17398486178284164,0.020668150179686134,Test4
122,1.0,0.04225352112676056,0.007686491935483871,0.0,0.0,0.0,12,0.17393357308792387,0.16707027270601663,Test4
33,0.022252191503708697,0.15870221327967807,0.15700604838709678,0.234375,0.75,0.13636363636363635,63,0.17425955384367767,0.035329410513545385,Test4
178,0.0964261631827377,0.056841046277665994,0.05493951612903226,0.0625,0.0625,0.07954545454545454,38,0.1739464620292551,0.01743828376082899,Test4
103,0.7302764666217127,0.04225352112676056,0.0234375,0.0,0.0625,0.005681818181818182,13,0.17394880643493885,0.0914861300899182,Test4
121,0.0,0.2454728370221328,0.2439516129032258,0.25,0.375,0.06818181818181818,133,0.17412654267654615,0.004923713715603767,Test4
79,0.10991233985165205,0.04225352112676056,0.18094758064516128,0.046875,0.0625,0.17613636363636365,84,0.17397870395271886,0.01773371643351734,Test4
175,0.15711395819285232,0.056841046277665994,0.2439516129032258,0.0078125,0.0625,0.045454545454545456,50,0.17396201233775907,0.020594997656383108,Test4
173,0.15711395819285232,0.026156941649899398,0.05493951612903226,0.0,0.0625,0.03977272727272727,25,0.1739318609477264,0.02372042072421764,Test4
39,0.022252191503708697,0.056841046277665994,0.05493951612903226,0.0625,0.1875,0.028409090909090908,26,0.17398097794026854,0.011936073792709327,Test4
70,0.03910991233985165,0.11971830985915492,0.11794354838709678,0.0625,0.1875,0.13636363636363635,62,0.17402086410088083,0.007743425626149787,Test4
99,0.3122049898853675,0.0,0.0,0.0,0.0625,0.005681818181818182,6,0.17392095018623965,0.035575966304956276,Test4
67,0.05933917734322319,0.01006036217303823,0.0234375,0.0,0.1875,0.056818181818181816,26,0.17397249154921626,0.018047463010954223,Test4
51,0.4605529332434255,0.01006036217303823,0.0234375,0.0,0.0625,0.005681818181818182,24,0.1739319675657106,0.048134106710073565,Test4
112,0.14025623735670936,0.11971830985915492,0.05493951612903226,0.0625,0.1875,0.03409090909090909,40,0.173997024305346,0.009635376457426424,Test4
146,0.02899527983816588,0.2454728370221328,0.2439516129032258,0.5,0.3125,0.045454545454545456,93,0.17411768101573719,0.016312488909637976,Test4
83,0.21105866486850977,0.056841046277665994,0.0234375,0.0,0.0625,0.011363636363636364,16,0.17392936578718043,0.026087318610980004,Test4
27,0.2043155765340526,0.01006036217303823,0.03918850806451613,0.03125,0.0625,0.017045454545454544,27,0.17392723871152863,0.024837463794065654,Test4
157,0.06405933917734322,0.056841046277665994,0.007686491935483871,0.0,0.0625,0.022727272727272728,8,0.173923192812098,0.0245971718875036,Test4
203,0.10991233985165205,0.026156941649899398,0.05493951612903226,0.0,0.0625,0.017045454545454544,21,0.17392525495159347,0.023664262783222114,Test4
75,0.19082939986513822,0.04225352112676056,0.18094758064516128,0.046875,0.375,0.13636363636363635,50,0.17409426071245127,0.010213250959303274,Test4
17,0.08496291301416048,0.026156941649899398,0.07069052419354839,0.0,0.4375,0.18181818181818182,28,0.17410289267429838,0.017337862221494048,Test4
116,0.10991233985165205,0.11971830985915492,0.2439516129032258,0.125,0.0625,0.03409090909090909,66,0.17397601242205965,0.012653161758257092,Test4
22,0.08496291301416048,0.13858148893360162,0.08959173387096774,0.0,0.375,0.36363636363636365,61,0.17413491011714607,0.02213093754440955,Test4
66,0.049224544841537425,0.01006036217303823,0.007686491935483871,0.0,0.1875,0.056818181818181816,17,0.17397007194947897,0.01899598456252066,Test4
63,0.03910991233985165,0.11971830985915492,0.11794354838709678,0.5,0.0625,0.2159090909090909,144,0.17402091469835732,0.02583698781131695,Test4
145,0.02899527983816588,0.11971830985915492,0.2439516129032258,0.5,0.3125,0.045454545454545456,74,0.17409823110131026,0.015487020384827426,Test4
129,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.1875,0.0625,0.03409090909090909,80,0.17397675308680924,0.012212751328924555,Test4
130,0.022252191503708697,0.4969818913480885,0.2439516129032258,0.375,0.0625,0.056818181818181816,136,0.17405341860583415,0.03391452579917971,Test4
68,0.05933917734322319,0.056841046277665994,0.05493951612903226,0.0,0.1875,0.13636363636363635,32,0.17399953393826628,0.014659000527606913,Test4
77,0.19082939986513822,0.018108651911468814,0.18094758064516128,0.046875,0.0625,0.13636363636363635,53,0.1739705987587353,0.019456134882608455,Test4
20,0.08496291301416048,0.08827967806841046,0.09116683467741936,0.0,0.3125,0.18181818181818182,30,0.17406709754323715,0.011316631192142977,Test4
3,0.008091706001348618,0.4969818913480885,0.4959677419354839,0.25,0.5,0.18181818181818182,172,0.17426801697817407,0.04584764912126974,Test4
134,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.09375,0.1875,0.09090909090909091,45,0.17402915805239286,0.006885278948917499,Test4
96,0.006068779501011463,1.0,0.4959677419354839,0.5,0.5,0.13636363636363635,465,0.1743550381544112,0.15591553576672365,Test4
206,0.07282535401213756,0.11971830985915492,0.11794354838709678,0.0,0.125,0.07954545454545454,52,0.17398243959941243,0.013959211689866052,Test4
23,0.06271072151045179,0.18888329979879276,0.08959173387096774,0.0,0.375,0.36363636363636365,76,0.17414171177944504,0.022318051344191712,Test4
147,0.022252191503708697,0.2454728370221328,0.2439516129032258,0.5,0.3125,0.056818181818181816,111,0.1741196498063243,0.016297892874463697,Test4
127,0.022252191503708697,0.11971830985915492,0.11794354838709678,0.0625,0.0625,0.03409090909090909,56,0.17395176423818615,0.015690545045155053,Test4
199,0.008766014834794335,0.4969818913480885,1.0,1.0,0.75,1.0,1150,0.17464539237281937,0.4054928602062793,Test4
12,0.02899527983816588,0.11971830985915492,0.11794354838709678,0.5078125,0.0625,0.045454545454545456,92,0.17398706503473219,0.02488436030538282,Test4
87,0.08293998651382332,0.11971830985915492,0.05493951612903226,0.0625,0.0625,0.11363636363636363,35,0.17396239018763346,0.015908697288003978,Test4
113,0.14025623735670936,0.11971830985915492,0.05493951612903226,0.0625,0.1875,0.03409090909090909,34,0.173997024305346,0.009635376457426424,Test4
13,0.022252191503708697,0.2454728370221328,0.2439516129032258,0.5078125,0.0625,0.045454545454545456,138,0.1740220175261252,0.026380793967723883,Test4
202,0.10991233985165205,0.010437625754527164,0.05493951612903226,0.0,0.0625,0.017045454545454544,18,0.17392282363155387,0.024419878329159428,Test4
1,0.008091706001348618,0.4969818913480885,0.4959677419354839,0.25,0.5,0.18181818181818182,269,0.17426801697817407,0.04584764912126974,Train4
4,0.008091706001348618,0.4969818913480885,0.2439516129032258,0.25,0.5,0.09090909090909091,132,0.17421829871135056,0.027815803473776338,Train4
6,0.004045853000674309,1.0,0.4959677419354839,0.5,1.0,0.18181818181818182,367,0.17455588225043775,0.23207717543252937,Train4
7,0.004045853000674309,1.0,0.4959677419354839,0.5,1.0,0.18181818181818182,489,0.17455588225043775,0.23207717543252937,Train4
11,0.25826028320971006,0.026156941649899398,0.047064012096774195,0.03125,0.0625,0.03409090909090909,40,0.17393648565386952,0.025742804643082956,Train4
14,0.22454484153742413,-0.002012072434607646,-0.007056451612903226,0.0,0.0625,0.022727272727272728,10,0.17391929784491778,0.03061033450518044,Train4
16,0.10114632501685772,0.026911468812877263,0.0234375,0.0625,0.25,0.08522727272727272,19,0.17401117988880813,0.011179943891340886,Train4
19,0.06271072151045179,0.3083501006036217,0.07069052419354839,1.109375,0.5,0.36363636363636365,120,0.17428734612249755,0.15546971635046428,Train4
25,0.2043155765340526,0.026156941649899398,0.0234375,0.03125,0.0625,0.017045454545454544,69,0.1739277535109149,0.024784310284941085,Train4
26,0.2043155765340526,0.01006036217303823,0.08644153225806452,0.0,0.0625,0.03409090909090909,33,0.17393426377627907,0.024897563231805964,Train4
29,0.2043155765340526,0.01006036217303823,0.07069052419354839,0.03125,0.0625,0.03409090909090909,27,0.17393458639976622,0.023236085669965045,Train4
30,0.005394470667565745,0.07633299798792756,0.033203125,1.0234375,0.75,0.13636363636363635,274,0.17428855984427752,0.14736186363384265,Train4
31,0.005394470667565745,0.07633299798792756,0.033203125,1.0234375,0.75,0.13636363636363635,368,0.17428855984427752,0.14736186363384265,Train4
32,0.022252191503708697,0.15870221327967807,0.15700604838709678,0.234375,0.75,0.13636363636363635,32,0.17425955384367767,0.035329410513545385,Train4
34,0.026298044504383007,0.32344064386317906,0.32223412298387094,0.234375,0.75,0.13636363636363635,106,0.17430592614334509,0.0433796994362077,Train4
38,0.022252191503708697,0.11971830985915492,0.11794354838709678,0.0625,0.0625,0.028409090909090908,71,0.17395063159131305,0.015815178156504774,Train4
40,0.022252191503708697,0.056841046277665994,0.11794354838709678,0.0625,0.1875,0.028409090909090908,36,0.1739888774048662,0.010205046684637944,Train4
41,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.0625,0.1875,0.028409090909090908,40,0.174014401497916,0.009152354636573852,Train4
42,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.0625,0.1875,0.03409090909090909,52,0.17401553414234283,0.00902753002631858,Train4
46,0.5347269049224544,0.026156941649899398,0.0,0.0625,0.0625,0.005681818181818182,18,0.1739393749940947,0.05454838125900457,Train4
47,0.5347269049224544,0.056841046277665994,0.07069052419354839,0.0,0.0625,0.005681818181818182,20,0.17394838912039337,0.05411044369134684,Train4
52,0.08293998651382332,0.056841046277665994,0.2439516129032258,0.125,0.0625,0.017045454545454544,138,0.17396170334303526,0.014622250831886495,Train4
55,0.06271072151045179,0.056841046277665994,0.18094758064516128,0.125,0.0625,0.011363636363636364,60,0.17395178177135415,0.014026004312987303,Train4
59,0.5279838165879973,0.01006036217303823,0.11794354838709678,0.0,0.0625,0.022727272727272728,20,0.17395017957834147,0.053503577118935615,Train4
61,0.5279838165879973,0.01006036217303823,0.11794354838709678,0.0,0.0625,0.022727272727272728,22,0.17395017957834147,0.053503577118935615,Train4
65,0.03910991233985165,0.11971830985915492,0.2439516129032258,1.0,0.0625,0.2159090909090909,259,0.17407347234199552,0.11453178220352446,Train4
72,0.10654079568442347,0.01006036217303823,0.0234375,0.0,0.1875,0.13636363636363635,22,0.17399042402633536,0.01781424239262099,Train4
76,0.19082939986513822,0.04225352112676056,0.06281502016129033,0.0,0.0625,0.13636363636363635,45,0.17395607550315254,0.02332058312154518,Train4
78,0.19082939986513822,0.006036217303822937,0.004032258064516129,0.046875,0.375,0.13636363636363635,36,0.1740664774097015,0.016399170577274552,Train4
82,0.19082939986513822,0.056841046277665994,0.2439516129032258,0.0625,0.125,0.6363636363636364,38,0.17410929574767411,0.061847371609935364,Train4
84,0.21105866486850977,0.056841046277665994,0.05493951612903226,0.0,0.1875,0.03409090909090909,22,0.1739858172158447,0.016997575928981202,Train4
86,0.08293998651382332,0.11971830985915492,0.05493951612903226,0.0,0.25,0.045454545454545456,40,0.17401616003348333,0.011452674131782565,Train4
89,0.08293998651382332,0.11971830985915492,0.11794354838709678,0.25,0.0625,0.3068181818181818,66,0.17402258444855503,0.01743277191893718,Train4
90,0.08293998651382332,0.11971830985915492,0.4959677419354839,0.25,0.0625,0.3068181818181818,141,0.1740699807050113,0.034816926632880704,Train4
91,0.08293998651382332,0.11971830985915492,0.4959677419354839,0.25,0.0625,0.3068181818181818,189,0.1740699807050113,0.034816926632880704,Train4
98,0.006068779501011463,0.4969818913480885,0.2439516129032258,0.0,0.5,0.09090909090909091,185,0.17419983084236268,0.03588070811960487,Train4
100,0.12542144302090358,0.056841046277665994,0.0234375,0.0,0.0625,0.028409090909090908,24,0.1739289983555957,0.02361313431602262,Train4
101,0.06608226567768037,0.026156941649899398,0.08644153225806452,0.125,0.0625,0.03409090909090909,45,0.17393986546158832,0.01577105522843367,Train4
102,0.7302764666217127,0.026156941649899398,0.015561995967741936,0.0,0.0625,0.005681818181818182,7,0.1739453293401294,0.09256697348747911,Train4
106,0.25826028320971006,0.2454728370221328,0.11794354838709678,0.0,0.0625,0.005681818181818182,32,0.1739713334256773,0.024613121176434046,Train4
108,0.5954146999325691,0.026156941649899398,0.007686491935483871,0.0,0.0625,0.011363636363636364,11,0.17393954478139254,0.06737289316615415,Train4
111,0.5954146999325691,0.11971830985915492,0.05493951612903226,0.0,0.1875,0.03409090909090909,37,0.1740124420711692,0.05467534938128277,Train4
114,0.10991233985165205,0.11971830985915492,0.11794354838709678,0.0625,0.0625,0.03409090909090909,50,0.1739556185380782,0.014789098828028695,Train4
115,0.11328388401888065,0.11971830985915492,0.2439516129032258,0.125,0.0625,0.03409090909090909,76,0.17397616066393973,0.012669621650348942,Train4
118,0.005394470667565745,0.11971830985915492,0.18094758064516128,0.0625,0.0625,0.022727272727272728,49,0.17395665720858536,0.016010566761085834,Train4
119,0.005394470667565745,0.11971830985915492,0.18094758064516128,0.125,0.1875,0.028409090909090908,66,0.17401035579931054,0.006060046372706632,Train4
124,0.5279838165879973,0.04225352112676056,0.0234375,0.0,0.0,0.0,20,0.17391479360120268,0.06131409281369272,Train4
128,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.1875,0.0625,0.03409090909090909,70,0.17397675308680924,0.012212751328924555,Train4
133,0.055967633175994604,0.056841046277665994,0.11794354838709678,0.1875,0.1875,0.03409090909090909,32,0.17400068240335823,0.005442604726254134,Train4
135,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.1875,0.375,0.09090909090909091,54,0.1741080067220098,0.003369713135309463,Train4
136,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.1875,0.375,0.09090909090909091,65,0.1741080067220098,0.003369713135309463,Train4
137,0.08968307484828052,0.026156941649899398,0.05493951612903226,0.0,0.5,0.7272727272727273,30,0.1742338437559046,0.08639609822957604,Train4
138,0.06608226567768037,0.11971830985915492,0.11794354838709678,0.125,0.0625,0.017045454545454544,50,0.17395488841560625,0.012682398043293243,Train4
140,0.05057316250842886,0.11971830985915492,0.11794354838709678,0.25,0.0625,0.03409090909090909,62,0.1739667943614435,0.01109411308665268,Train4
143,0.03910991233985165,0.2454728370221328,0.2439516129032258,0.125,0.0625,0.03409090909090909,66,0.17399234967787816,0.014019289418938673,Train4
148,0.037086985839514496,0.2454728370221328,0.2439516129032258,0.5,0.5,0.09090909090909091,143,0.17419905357075616,0.022471671609573456,Train4
