,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID
399,3,0,2,2,1,0,unacc,1.2779960862156707,1.5062455872110172,Test2
939,1,3,2,2,1,0,unacc,1.2779960862156712,0.6947587645449257,Test2
1155,1,1,2,2,1,0,unacc,1.2779960862156532,0.572017378593641,Test2
1648,0,0,1,0,0,1,unacc,1.2779682236846528,1.1868156380311776,Test2
272,3,1,2,0,0,2,unacc,1.277996086215671,1.128837471689991,Test2
1638,0,0,0,2,0,0,unacc,1.2773529996262534,1.7510000053459878,Test2
1594,0,1,3,0,0,1,unacc,1.277996086213273,1.1125151641062505,Test2
82,3,3,3,0,0,1,unacc,1.2779960862156712,1.4786549024490785,Test2
1650,0,0,1,0,1,0,unacc,1.2779838911569563,1.2114776915859082,Test2
676,2,1,1,0,0,1,unacc,1.2779960861941166,0.5771693153589794,Test2
305,3,1,3,0,2,2,unacc,1.2779960862156712,1.4370428215506506,Test2
358,3,0,1,0,2,1,unacc,1.2779960862156379,1.3896643812267202,Test2
549,2,2,0,1,0,0,unacc,1.277996086174402,0.8526071270622871,Test2
683,2,1,1,0,2,2,unacc,1.2779960862156698,0.6582986204278655,Test2
910,1,3,1,2,0,1,unacc,1.2779960862156707,0.6546495657216899,Test2
47,3,3,1,2,0,2,unacc,1.2779960862156712,1.2719781310033624,Test2
954,1,3,3,1,0,0,unacc,1.2779960862156712,1.0459288280966892,Test2
1443,0,2,1,1,1,0,unacc,1.2779960861791786,0.5188470879763009,Test2
54,3,3,2,0,0,0,unacc,1.2779960862156712,1.3414528635972738,Test2
1546,0,1,1,0,2,1,unacc,1.277996086064052,0.707636721644263,Test2
684,2,1,1,1,0,0,unacc,1.2779960861914286,0.6400421425953092,Test2
42,3,3,1,1,2,0,unacc,1.2779960862156712,1.1366492873942695,Test2
493,2,3,2,0,2,1,unacc,1.2779960862156712,0.6747827178536198,Test2
202,3,2,3,1,1,1,unacc,1.2779960862156712,0.9149198544181494,Test2
9,3,3,0,1,0,0,unacc,1.277996086215668,1.4951106042002762,Test2
1100,1,1,0,2,0,2,unacc,1.2779960860141355,0.9714988015770057,Test2
196,3,2,3,0,2,1,unacc,1.2779960862156712,1.2100171841709586,Test2
729,2,1,3,0,0,0,unacc,1.2779960862156665,1.1530510686792959,Test2
1060,1,2,3,0,2,1,unacc,1.2779960862156712,0.7144182825779503,Test2
1601,0,1,3,0,2,2,unacc,1.2779960862156707,1.1936444691611379,Test2
258,3,1,1,1,2,0,unacc,1.2779960862156707,1.0139079014429917,Test2
369,3,0,1,2,0,0,unacc,1.2779960862124373,1.6777400580308859,Test2
873,1,3,0,1,0,0,unacc,1.277996086192248,0.9995117025887629,Test2
173,3,2,2,1,0,2,unacc,1.2779960862156712,0.8748106555949136,Test2
762,2,0,0,0,2,0,unacc,1.2779960742890442,1.5046628736401895,Test2
720,2,1,2,2,0,0,unacc,1.277996086215664,0.8401170087080575,Test2
1463,0,2,2,0,1,2,unacc,1.2779960862156632,0.5931762996248754,Test2
1058,1,2,3,0,1,2,unacc,1.2779960862156712,0.6897814589178548,Test2
1654,0,0,1,0,2,1,unacc,1.2779960621560986,1.1462659934754205,Test2
1081,1,1,0,0,0,1,unacc,1.2779955610053129,0.8138967483624212,Test2
489,2,3,2,0,1,0,unacc,1.2779960862156712,0.7400199001495292,Test2
1356,0,3,2,0,2,0,unacc,1.2779960862156707,1.057454152571947,Test2
1107,1,1,1,0,0,0,unacc,1.2779960573529001,0.7076401561299256,Test2
99,3,3,3,2,0,0,unacc,1.2779960862156712,1.7261302206189815,Test2
414,3,0,3,1,0,0,unacc,1.2779960862156705,1.8574156507627804,Test2
975,1,2,0,0,1,0,unacc,1.2779960847687624,0.7332383374683343,Test2
1541,0,1,1,0,0,2,unacc,1.277996074471162,0.8699667321946238,Test2
301,3,1,3,0,1,1,unacc,1.2779960862156712,1.1689466705132268,Test2
1195,1,0,0,0,2,1,unacc,1.2779960139726734,1.2119263354312142,Test2
261,3,1,1,2,0,0,unacc,1.2779960862156505,1.2391107510080868,Test2
388,3,0,2,1,0,1,unacc,1.2779960862156605,1.2970062726216371,Test2
348,3,0,0,2,2,0,unacc,1.2779960862149118,1.9550006575664958,Test2
382,3,0,2,0,1,1,unacc,1.277996086215667,1.2587702690411127,Test2
1026,1,2,2,0,0,0,unacc,1.2779960862149962,0.6178166023613617,Test2
627,2,2,3,0,2,0,unacc,1.2779960862156712,1.007154736352457,Test2
831,2,0,2,2,1,0,unacc,1.2779960862156392,1.091779469747835,Test2
344,3,0,0,2,0,2,unacc,1.2779960862117214,1.905727010247044,Test2
147,3,2,1,1,1,0,unacc,1.2779960862156712,0.7622454404032043,Test2
1136,1,1,2,0,0,2,unacc,1.2779960862151867,0.6332385700968128,Test2
1218,1,0,1,0,1,0,unacc,1.277995951199383,0.9593024279870174,Test2
711,2,1,2,1,0,0,unacc,1.277996086215581,0.6555145177787273,Test2
679,2,1,1,0,1,1,unacc,1.2779960862150348,0.39020246939008013,Test2
204,3,2,3,1,2,0,unacc,1.2779960862156712,1.272890011411578,Test2
379,3,0,2,0,0,1,unacc,1.27799608621553,1.4457371150256264,Test2
1701,0,0,3,0,0,0,unacc,1.2779960805697508,1.7627481314379654,Test2
801,2,0,1,2,0,0,unacc,1.277996085924906,1.263273940323933,Test2
640,2,2,3,2,0,1,unacc,1.2779960862156712,0.8720230738688358,Test2
53,3,3,1,2,2,2,unacc,1.2779960862156712,1.2313777723675485,Test2
1516,0,1,0,0,1,1,unacc,1.2779946925458612,0.8791289697030004,Test2
518,2,3,3,0,1,2,unacc,1.2779960862156712,0.9989516026899979,Test2
478,2,3,1,2,0,1,unacc,1.2779960862156712,0.7357823498515274,Test2
129,3,2,0,2,1,0,unacc,1.27799608621567,1.2647088895026812,Test2
1608,0,1,3,1,2,0,unacc,1.277996086215669,1.1347876327130917,Test2
71,3,3,2,1,2,2,unacc,1.2779960862156712,1.0622476566014052,Test2
690,2,1,1,1,2,0,unacc,1.2779960862156499,0.5994417839798104,Test2
402,3,0,2,2,2,0,unacc,1.2779960862156712,1.6526120745597768,Test2
535,2,3,3,2,1,1,unacc,1.2779960862156712,0.9130935875265679,Test2
1138,1,1,2,0,1,1,unacc,1.2779960862154587,0.3245420604236126,Test2
446,2,3,0,1,1,2,unacc,1.2779960862156712,0.8038036347965271,Test2
885,1,3,0,2,1,0,unacc,1.2779960862156188,0.9971473475519644,Test2
360,3,0,1,1,0,0,unacc,1.2779960861729551,1.4931375670674438,Test2
1266,1,0,2,2,2,0,unacc,1.2779960862155866,1.1570131729667221,Test2
613,2,2,2,2,0,1,unacc,1.2779960862156712,0.5232173653723621,Test2
1416,0,2,0,1,1,0,unacc,1.2779960763610367,0.8367080330596707,Test2
1593,0,1,3,0,0,0,unacc,1.2779960861800663,1.3241188337067966,Test2
41,3,3,1,1,1,2,unacc,1.2779960862156712,0.9004087940895052,Test2
871,1,3,0,0,2,1,unacc,1.277996086215653,0.8960385167308282,Test2
1236,1,0,1,2,1,0,unacc,1.2779960854444359,0.9951743096622284,Test2
841,2,0,3,0,1,1,unacc,1.2779960862156696,1.1931098600744166,Test2
1382,0,3,3,0,1,2,unacc,1.2779960862156712,1.1700193677636561,Test2
893,1,3,1,0,0,2,unacc,1.2779960862156658,0.7405075808851204,Test2
735,2,1,3,0,2,0,unacc,1.2779960862156712,1.1124507100434844,Test2
211,3,2,3,2,1,1,unacc,1.2779960862156712,1.099522345347433,Test2
1311,0,3,0,1,2,0,unacc,1.277996086213837,1.2111118931734859,Test2
595,2,2,2,0,0,1,unacc,1.2779960862156707,0.487345716847128,Test2
666,2,1,0,2,0,0,unacc,1.2779960857205996,1.1425055913224351,Test2
264,3,1,1,2,1,0,unacc,1.2779960862156705,1.0521439050235155,Test2
923,1,3,2,0,1,2,unacc,1.2779960862156712,0.5690131100636867,Test2
829,2,0,2,2,0,1,unacc,1.2779960862155983,1.0671426460877442,Test2
1655,0,0,1,0,2,2,unacc,1.2779960845984029,1.2679956908715913,Test2
976,1,2,0,0,1,1,unacc,1.2779960861183535,0.5216346696543849,Test2
1165,1,1,3,0,1,1,unacc,1.2779960862156703,0.6733477689202179,Test2
353,3,0,1,0,0,2,unacc,1.2779960862131141,1.5519944035504574,Test2
708,2,1,2,0,2,0,unacc,1.27799608621567,0.7636450015470101,Test2
62,3,3,2,0,2,2,unacc,1.2779960862156712,1.2109784990054548,Test2
119,3,2,0,1,0,2,unacc,1.277996086215669,1.1771992386019667,Test2
1392,0,3,3,1,2,0,unacc,1.2779960862156712,1.257529018664371,Test2
1190,1,0,0,0,0,2,unacc,1.277990470616218,1.3742490372916698,Test2
80,3,3,2,2,2,2,unacc,1.2779960862156712,1.246850147530689,Test2
1004,1,2,1,0,1,2,unacc,1.2779960862156468,0.32550337525823764,Test2
1358,0,3,2,0,2,2,unacc,1.2779960862156712,0.967580146615942,Test2
928,1,3,2,1,0,1,unacc,1.2779960862156712,0.4855194499555466,Test2
1222,1,0,1,0,2,1,unacc,1.2779960859485133,0.8940654793372427,Test2
1695,0,0,2,2,1,0,unacc,1.2779960859586237,1.2628472345437627,Test2
1703,0,0,3,0,0,2,unacc,1.2779960861901238,1.6728741348018843,Test2
537,2,3,3,2,2,0,unacc,1.2779960862156712,1.2710637445199966,Test2
1459,0,2,2,0,0,1,unacc,1.2779960862115904,0.6584134819175256,Test2
160,3,2,1,2,2,1,unacc,1.2779960862156712,0.8816107490365784,Test2
1061,1,2,3,0,2,2,unacc,1.2779960862156712,0.8361479462666145,Test2
1599,0,1,3,0,2,0,unacc,1.2779960862156399,1.2835184751171134,Test2
84,3,3,3,0,1,0,unacc,1.2779960862156712,1.5032917261091738,Test2
1115,1,1,1,0,2,2,unacc,1.277996086215557,0.5771658362979931,Test2
57,3,3,2,0,1,0,unacc,1.2779960862156712,1.1544860176127,Test2
1332,0,3,1,1,0,0,unacc,1.2779960862078596,0.933851293633987,Test2
1520,0,1,0,0,2,2,unacc,1.2779960834618427,1.1472273409940594,Test2
1466,0,2,2,0,2,2,unacc,1.2779960862156707,0.7395427869736365,Test2
17,3,3,0,1,2,2,unacc,1.2779960862156712,1.3646362396084577,Test2
624,2,2,3,0,1,0,unacc,1.2779960862156712,0.8607882490036971,Test2
366,3,0,1,1,2,0,unacc,1.2779960862156339,1.4525372084673347,Test2
1566,0,1,2,0,0,0,unacc,1.2779960766017975,0.9753131098402997,Test2
1398,0,3,3,2,1,0,unacc,1.2779960862156712,1.295765022244895,Test2
562,2,2,0,2,1,1,unacc,1.277996086215665,0.6386391023948421,Test2
514,2,3,3,0,0,1,unacc,1.2779960862156712,1.0641887849859075,Test2
526,2,3,3,1,1,1,unacc,1.2779960862156712,0.7284910965972843,Test2
166,3,2,2,0,1,1,unacc,1.2779960862156712,0.7148449883257254,Test2
1369,0,3,2,2,0,1,unacc,1.2779960862156707,0.9223224900883259,Test2
1689,0,0,2,1,2,0,unacc,1.2779960861155049,1.224611231115076,Test2
65,3,3,2,1,0,2,unacc,1.2779960862156712,1.1028480152372193,Test2
435,2,3,0,0,1,0,unacc,1.2779960862155695,1.04240848315652,Test2
33,3,3,1,0,2,0,unacc,1.2779960862156712,1.2853801297983194,Test2
385,3,0,2,0,2,1,unacc,1.2779960862156707,1.4051367563898738,Test2
1056,1,2,3,0,1,0,unacc,1.277996086215671,0.7796554648738597,Test2
1158,1,1,2,2,2,0,unacc,1.2779960862156705,0.718383865942407,Test2
488,2,3,2,0,0,2,unacc,1.2779960862156712,0.8371127401780981,Test2
1506,0,2,3,2,1,0,unacc,1.2779960862156712,1.0677276626025893,Test2
27,3,3,1,0,0,0,unacc,1.2779960862156707,1.3259804884341335,Test2
393,3,0,2,1,2,0,unacc,1.2779960862156707,1.468009583630493,Test2
512,2,3,2,2,2,2,unacc,1.2779960862156712,0.8323840300675179,Test2
1290,1,0,3,2,1,0,unacc,1.2779960862156605,1.3594523941144778,Test2
92,3,3,3,1,0,2,unacc,1.2779960862156712,1.4516537237336928,Test2
796,2,0,1,1,1,1,unacc,1.2779960862080464,0.680100934006382,Test2
222,3,1,0,0,2,0,unacc,1.2779960862148345,1.4804997020165764,Test2
238,3,1,0,2,1,1,unacc,1.27799608621566,1.1584011935490415,Test2
1299,0,3,0,0,1,0,unacc,1.277996085394679,1.2134762471412108,Test2
139,3,2,1,0,1,1,unacc,1.2779960862156712,0.6993726131625849,Test2
1600,0,1,3,0,2,1,unacc,1.277996086215669,1.0719148054724725,Test2
1196,1,0,0,0,2,2,unacc,1.2779960813617979,1.333656096783594,Test2
138,3,2,1,0,1,0,unacc,1.2779960862156705,0.9109762828072537,Test2
64,3,3,2,1,0,1,unacc,1.2779960862156712,0.9811183515485551,Test2
1677,0,0,2,0,1,0,unacc,1.2779960412541964,1.2269755060219525,Test2
791,2,0,1,0,2,2,unacc,1.2779960862154707,1.0969279274521657,Test2
51,3,3,1,2,2,0,unacc,1.2779960862156712,1.3212517783235533,Test2
1544,0,1,1,0,1,2,unacc,1.27799608586971,0.6829998978617899,Test2
991,1,2,0,2,0,1,unacc,1.2779960861967707,0.744473164242991,Test2
655,2,1,0,0,2,1,unacc,1.2779960862106112,0.8544299149058566,Test2
600,2,2,2,0,2,0,unacc,1.2779960862156712,0.6583490278559831,Test2
159,3,2,1,2,2,0,unacc,1.2779960862156712,1.0932144186812476,Test2
168,3,2,2,0,2,0,unacc,1.2779960862156712,1.0728151453191541,Test2
963,1,3,3,2,0,0,unacc,1.2779960862156712,1.230531319025973,Test2
312,3,1,3,1,2,0,unacc,1.2779960862156712,1.3781859851026057,Test2
1209,1,0,0,2,1,0,unacc,1.2779958774723104,1.3130349899451934,Test2
622,2,2,3,0,0,1,unacc,1.2779960862156712,0.8361514253436018,Test2
560,2,2,0,2,0,2,unacc,1.2779960862156567,0.9473356120680854,Test2
604,2,2,2,1,0,1,unacc,1.2779960862156712,0.33861487444307836,Test2
1400,0,3,3,2,1,2,acc,1.2779960862156712,1.2058910162888903,Test2
1279,1,0,3,1,0,1,acc,1.277996086215351,1.1502130795249448,Test2
1402,0,3,3,2,2,1,acc,1.2779960862156712,1.2305278399489856,Test2
1073,1,2,3,2,0,2,acc,1.2779960862156712,0.9126199534276624,Test2
751,2,1,3,2,1,1,acc,1.2779960862156712,0.7903522015752898,Test2
718,2,1,2,1,2,1,acc,1.2779960862156712,0.403310489498292,Test2
728,2,1,2,2,2,2,acc,1.2779960862156712,0.70964264411624,Test2
1525,0,1,0,1,1,1,acc,1.2779959809794108,0.7304002194629237,Test2
995,1,2,0,2,1,2,acc,1.2779960862156334,0.6792359819536778,Test2
1048,1,2,2,2,1,1,acc,1.2779960862156712,0.25511773525795084,Test2
1483,0,2,2,2,2,1,acc,1.2779960862156712,0.6536847718102062,Test2
1172,1,1,3,1,0,2,acc,1.2779960862156707,0.8333134361894065,Test2
610,2,2,2,1,2,1,acc,1.2779960862156712,0.29801451580726435,Test2
1228,1,0,1,1,1,1,acc,1.2779960855299874,0.5989681492409856,Test2
340,3,0,0,1,2,1,acc,1.277996086214996,1.5587944969926435,Test2
392,3,0,2,1,1,2,acc,1.2779960862156712,1.2317690903257288,Test2
557,2,2,0,1,2,2,acc,1.2779960862156707,0.7221327625029813,Test2
362,3,0,1,1,0,2,acc,1.2779960862154773,1.4032635611471729,Test2
797,2,0,1,1,1,2,acc,1.2779960862151574,0.8018305976993524,Test2
1397,0,3,3,2,0,2,acc,1.2779960862156712,1.3928578622734638,Test2
691,2,1,1,1,2,1,acc,1.2779960862156696,0.3878381143351515,Test2
1078,1,2,3,2,2,1,acc,1.2779960862156712,0.7502899311031843,Test2
853,2,0,3,1,2,1,acc,1.2779960862156712,1.1907455050191267,Test2
556,2,2,0,1,2,1,acc,1.2779960862156687,0.6004030988143169,Test2
1183,1,1,3,2,1,1,acc,1.2779960862156712,0.7092194174454524,Test2
1121,1,1,1,1,1,2,acc,1.2779960862153794,0.28206850654518106,Test2
1471,0,2,2,1,1,1,acc,1.2779960862156619,0.32271579353216034,Test2
755,2,1,3,2,2,2,acc,1.2779960862156712,1.0584483526127135,Test2
1429,0,2,0,2,2,1,acc,1.2779960862141908,0.956073354816731,Test2
727,2,1,2,2,2,1,acc,1.2779960862156712,0.5879129804275757,Test2
752,2,1,3,2,1,2,acc,1.2779960862156712,0.9120818652639541,Test2
578,2,2,1,1,0,2,acc,1.2779960862156705,0.4448721629686025,Test2
674,2,1,0,2,2,2,acc,1.277996086215669,1.0120312271232936,Test2
929,1,3,2,1,0,2,acc,1.2779960862156712,0.6072491136442107,Test2
1468,0,2,2,1,0,1,acc,1.2779960862153619,0.5096826395165984,Test2
1480,0,2,2,2,1,1,acc,1.2779960862156705,0.5073182844614468,Test2
889,1,3,0,2,2,1,acc,1.2779960862156707,0.9319101652560686,Test2
689,2,1,1,1,1,2,acc,1.2779960862156678,0.36320129067505685,Test2
1037,1,2,2,1,0,2,acc,1.2779960862156707,0.3792117540019051,Test2
616,2,2,2,2,1,1,acc,1.2779960862156712,0.33625051938778844,Test2
862,2,0,3,2,2,1,acc,1.2779960862156712,1.3753479959484103,Test2
566,2,2,0,2,2,2,acc,1.2779960862156712,0.9067352534322648,Test2
671,2,1,0,2,1,2,acc,1.2779960862156048,0.8656647397745512,Test2
823,2,0,2,1,1,1,acc,1.2779960862156428,0.6955733091738859,Test2
1447,0,2,1,1,2,1,acc,1.2779960862155983,0.453609905717753,Test2
805,2,0,1,2,1,1,acc,1.2779960862150934,0.8647034249399091,Test2
338,3,0,0,1,1,2,acc,1.277996086214131,1.5341576733326676,Test2
401,3,0,2,2,1,2,acc,1.2779960862156712,1.4163715812550122,Test2
1666,0,0,1,2,0,1,acc,1.277995927505519,1.2227378587700606,Test2
376,3,0,1,2,2,1,acc,1.2779960862156707,1.4255360297519672,Test2
646,2,2,3,2,2,1,acc,1.2779960862156712,0.8314227152330217,Test2
1013,1,2,1,1,1,2,acc,1.277996086215669,0.17677253285419137,Test2
311,3,1,3,1,1,2,acc,1.2779960862156712,1.1419454917978413,Test2
1445,0,2,1,1,1,2,acc,1.2779960862155053,0.428973082057665,Test2
322,3,1,3,2,2,1,acc,1.2779960862156712,1.3511848063872203,Test2
430,3,0,3,2,2,1,acc,1.2779960862156712,1.7898141134115815,Test2
233,3,1,0,1,2,2,acc,1.2779960862156707,1.2418948536571797,Test2
1346,0,3,1,2,1,2,acc,1.277996086215671,0.8416129326292762,Test2
1070,1,2,3,1,2,2,acc,1.2779960862156712,0.6874171038625647,Test2
1120,1,1,1,1,1,1,acc,1.2779960862113426,0.16033884285406338,Test2
830,2,0,2,2,0,2,acc,1.2779960862156663,1.188872309776417,Test2
1150,1,1,2,1,2,1,acc,1.2779960862156707,0.3221777053684544,Test2
323,3,1,3,2,2,2,acc,1.2779960862156712,1.4729144700758845,Test2
1399,0,3,3,2,1,1,acc,1.2779960862156712,1.084161352600226,Test2
1660,0,0,1,1,1,1,acc,1.2779960244279305,0.8511686191797017,Test2
697,2,1,1,2,1,1,acc,1.2779960862156674,0.4260741179156762,Test2
1534,0,1,0,2,1,1,acc,1.2779960782639124,0.9150028340809748,Test2
725,2,1,2,2,1,2,acc,1.2779960862156712,0.5632761567674803,Test2
1603,0,1,3,1,0,1,acc,1.2779960862154893,0.9637843217041476,Test2
1418,0,2,0,1,1,2,acc,1.2779960861710975,0.7468340402083516,Test2
1375,0,3,2,2,2,1,acc,1.2779960862156712,0.8817221314525119,Test2
1313,0,3,0,1,2,2,acc,1.2779960862156627,1.1212378872189457,Test2
1051,1,2,2,2,2,1,acc,1.2779960862156712,0.4014842226067105,Test2
421,3,0,3,1,2,1,acc,1.2779960862156712,1.6052116224822977,Test2
1177,1,1,3,1,2,1,acc,1.2779960862156712,0.6709834138649282,Test2
779,2,0,0,2,1,2,acc,1.2779960862051973,1.3042940467980437,Test2
611,2,2,2,1,2,2,acc,1.2779960862156712,0.4197441794959286,Test2
971,1,3,3,2,2,2,acc,1.2779960862156712,1.100056954434154,Test2
1052,1,2,2,2,2,2,acc,1.2779960862156712,0.5232138862953747,Test2
269,3,1,1,2,2,2,acc,1.2779960862156712,1.1086363864162703,Test2
1102,1,1,0,2,1,1,acc,1.2779960861273496,0.6628022919091999,Test2
292,3,1,2,2,1,1,acc,1.2779960862156712,0.8560126105419871,Test2
940,1,3,2,2,1,1,acc,1.2779960862156712,0.48315509490025654,Test2
284,3,1,2,1,1,2,acc,1.2779960862156712,0.7931397833013675,Test2
1132,1,1,1,2,2,1,acc,1.2779960862156612,0.4913078211345972,Test2
740,2,1,3,1,0,2,acc,1.2779960862156712,0.9144462203192439,Test2
428,3,0,3,2,1,2,acc,1.2779960862156712,1.7651772897514861,Test2
313,3,1,3,1,2,1,acc,1.2779960862156712,1.1665823154579367,Test2
988,1,2,0,1,2,1,acc,1.2779960862154534,0.5192703146844034,Test2
1642,0,0,0,2,1,1,acc,1.277994821157235,1.3536305694234414,Test2
986,1,2,0,1,1,2,acc,1.2779960862151747,0.49463349102434506,Test2
418,3,0,3,1,1,1,acc,1.2779960862156712,1.458845135133538,Test2
746,2,1,3,1,2,2,acc,1.2779960862156712,0.87384586168343,Test2
347,3,0,0,2,1,2,acc,1.2779960862155544,1.7187601642620975,Test2
310,3,1,3,1,1,1,acc,1.2779960862156712,1.020215828109177,Test2
1585,0,1,2,2,0,1,acc,1.277996086211968,0.7995811041353745,Test2
368,3,0,1,1,2,2,acc,1.2779960862156707,1.3626632025113476,Test2
341,3,0,0,1,2,2,acc,1.2779960862156254,1.6805241606815453,Test2
317,3,1,3,2,0,2,acc,1.2779960862156712,1.5135148287116984,Test2
1171,1,1,3,1,0,1,acc,1.277996086215669,0.711583772500742,Test2
824,2,0,2,1,1,2,acc,1.277996086215669,0.8173029728625579,Test2
265,3,1,1,2,1,1,acc,1.2779960862156712,0.8405402353788466,Test2
724,2,1,2,2,1,1,acc,1.2779960862156712,0.44154649307881605,Test2
1693,0,0,2,2,0,1,acc,1.2779960856290915,1.2382104106865248,Test2
754,2,1,3,2,2,1,acc,1.2779960862156712,0.9367186889240494,Test2
1337,0,3,1,1,1,2,acc,1.27799608621567,0.6570104416999926,Test2
782,2,0,0,2,2,2,acc,1.2779960862153616,1.4506605341476828,Test2
1444,0,2,1,1,1,1,acc,1.2779960862132136,0.30724341836760255,Test2
794,2,0,1,1,0,2,acc,1.277996086198277,0.98879744367873,Test2
1042,1,2,2,1,2,1,acc,1.2779960862156712,0.21688173167742678,Test2
1144,1,1,2,1,0,1,acc,1.2779960862151263,0.36277806400402657,Test2
637,2,2,3,1,2,1,acc,1.2779960862156712,0.6468202243037381,Test2
664,2,1,0,1,2,1,acc,1.2779960862152875,0.7056990725052116,Test2
1498,0,2,3,1,1,1,acc,1.2779960862156712,0.6715215020286367,Test2
850,2,0,3,1,1,1,acc,1.2779960862156707,1.044379017670367,Test2
931,1,3,2,1,1,1,acc,1.2779960862156712,0.29855260397097283,Test2
1372,0,3,2,2,1,1,acc,1.2779960862156712,0.7353556441037523,Test2
1343,0,3,1,2,0,2,acc,1.2779960862156683,1.0285797786138506,Test2
1117,1,1,1,1,0,1,acc,1.2779960860689785,0.3473056887308943,Test2
260,3,1,1,1,2,2,acc,1.2779960862156712,0.9240338954869868,Test2
701,2,1,1,2,2,2,acc,1.2779960862156712,0.6941702689530995,Test2
377,3,0,1,2,2,2,acc,1.2779960862156712,1.5472656934406315,Test2
934,1,3,2,1,2,1,acc,1.2779960862156712,0.4449190913197325,Test2
320,3,1,3,2,1,2,acc,1.2779960862156712,1.326547982727125,Test2
227,3,1,0,1,0,2,acc,1.2779960862153414,1.282495212293029,Test2
1145,1,1,2,1,0,2,acc,1.2779960862156345,0.4845077276929329,Test2
1339,0,3,1,1,2,1,acc,1.2779960862156707,0.6816472653600877,Test2
1403,0,3,3,2,2,2,acc,1.2779960862156712,1.3522575036376498,Test2
1010,1,2,1,1,0,2,acc,1.2779960862156086,0.36373937883876795,Test2
422,3,0,3,1,2,2,acc,1.2779960862156712,1.7269412861709619,Test2
634,2,2,3,1,1,1,acc,1.2779960862156712,0.5004537369549784,Test2
281,3,1,2,1,0,2,acc,1.2779960862156712,0.9801066292859412,Test2
295,3,1,2,2,2,1,acc,1.2779960862156712,1.0023790978907468,Test2
1198,1,0,0,1,0,1,acc,1.277989769012722,1.1037870066654756,Test2
293,3,1,2,2,1,2,acc,1.2779960862156712,0.9777422742306513,Test2
608,2,2,2,1,1,2,acc,1.2779960862156712,0.27337769214716895,Test2
1019,1,2,1,2,0,2,acc,1.2779960862156663,0.5483418697680502,Test2
286,3,1,2,1,2,1,acc,1.2779960862156712,0.817776606961463,Test2
1090,1,1,0,1,0,1,acc,1.2779960465522981,0.6651666050250369,Test2
1501,0,2,3,1,2,1,acc,1.2779960862156712,0.8178879893773963,Test2
1312,0,3,0,1,2,1,acc,1.2779960862155475,0.9995082235302374,Test2
716,2,1,2,1,1,2,acc,1.2779960862156712,0.3786736658381966,Test2
1390,0,3,3,1,1,1,acc,1.2779960862156712,0.8995588616709425,Test2
644,2,2,3,2,1,2,acc,1.2779960862156712,0.8067858915729262,Test2
1426,0,2,0,2,1,1,acc,1.2779960861655428,0.8097068674418072,Test2
1040,1,2,2,1,1,2,acc,1.2779960862156712,0.19224490801733138,Test2
799,2,0,1,1,2,1,acc,1.2779960862154456,0.8264674213594231,Test2
230,3,1,0,1,1,2,acc,1.2779960862156612,1.0955283663084228,Test2
998,1,2,0,2,2,2,acc,1.2779960862156698,0.8256024693024279,Test2
416,3,0,3,1,0,2,acc,1.2779960862156712,1.7675416448067758,Test2
1118,1,1,1,1,0,2,acc,1.277996086205798,0.46903535252678424,Test2
1393,0,3,3,1,2,1,acc,1.2779960862156712,1.045925349019702,Test2
938,1,3,2,2,0,2,acc,1.2779960862156712,0.7918516045734943,Test2
743,2,1,3,1,1,2,acc,1.2779960862156712,0.7274793743346702,Test2
1580,0,1,2,1,1,2,vgood,1.2779960862155737,0.5497414309118372,Test2
1529,0,1,0,1,2,2,vgood,1.2779960860073605,0.9984965011385344,Test2
1448,0,2,1,1,2,2,vgood,1.2779960862156663,0.5753395694064466,Test2
1286,1,0,3,1,2,2,vgood,1.2779960862156712,1.2313423845779534,Test2
1232,1,0,1,1,2,2,vgood,1.2779960862143092,0.8670643009179164,Test2
1265,1,0,2,2,1,2,vgood,1.2779960862156583,0.9207726796620058,Test2
1472,0,2,2,1,1,2,vgood,1.2779960862156705,0.44444545722082723,Test2
1616,0,1,3,2,1,2,vgood,1.2779960862156712,1.0831496303376122,Test2
1421,0,2,0,1,2,2,vgood,1.277996086214355,0.8932005275762943,Test2
