,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
48,I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6,101,52,9.0,9.0,3
49,F,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,9,139,74,10.0,1.0,3
50,I,0.52,0.41,0.12,0.595,0.2385,0.111,0.19,8,108,56,9.0,1.0,3
54,M,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,7,186,111,11.333333333333334,18.777777777777782,3
56,M,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,8,186,111,11.333333333333334,11.111111111111114,3
57,M,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,8,193,115,7.666666666666667,0.11111111111111091,3
68,F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10,155,86,9.0,1.0,3
77,F,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10,73,35,15.5,30.25,3
79,F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14,73,35,15.5,2.25,3
80,F,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,9,76,36,16.0,49.0,3
83,M,0.595,0.475,0.16,1.3175,0.408,0.234,0.58,21,125,66,16.0,25.0,3
91,M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12,205,126,13.5,2.25,3
96,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9,205,126,13.5,20.25,3
98,M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7,193,115,7.666666666666667,0.44444444444444486,3
100,I,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7,171,97,9.5,6.25,3
102,M,0.53,0.435,0.16,0.883,0.316,0.164,0.335,15,128,68,15.857142857142858,0.7346938775510212,3
106,F,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11,139,74,10.0,1.0,3
109,F,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9,153,85,12.0,9.0,3
110,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9,192,115,10.454545454545457,2.1157024793388497,3
111,M,0.465,0.36,0.105,0.431,0.172,0.107,0.175,9,184,110,9.5,0.25,3
116,F,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11,163,91,13.5,6.25,3
117,M,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,10,186,111,11.333333333333334,1.7777777777777795,3
120,F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9,154,86,10.0,1.0,3
123,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6,60,28,10.0,16.0,3
126,I,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07,6,170,96,8.0,4.0,3
129,M,0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18,78,37,11.264437689969604,45.367799632302,3
130,M,0.595,0.48,0.165,1.262,0.4835,0.283,0.41,17,125,66,16.0,1.0,3
134,I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7,173,99,7.040302267002519,0.0016242727255423531,3
135,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8,153,85,12.0,16.0,3
136,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7,156,87,9.738095238095235,7.497165532879804,3
138,F,0.405,0.325,0.11,0.3555,0.151,0.063,0.117,9,153,85,12.0,9.0,3
140,F,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,10,138,74,7.0,9.0,3
142,M,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,16,200,124,12.941176470588236,9.356401384083044,3
143,M,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11,128,68,15.857142857142858,23.59183673469388,3
144,M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10,193,115,7.666666666666667,5.444444444444443,3
145,F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10,163,91,13.5,12.25,3
149,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4,173,99,7.040302267002519,9.243437874740659,3
151,F,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9,223,141,10.0,1.0,3
152,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10,221,140,12.352941176470589,5.536332179930798,3
153,F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10,73,35,15.5,30.25,3
157,M,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16,40,18,10.0,36.0,3
158,F,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13,73,35,15.5,6.25,3
164,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,16,228,145,9.166666666666666,46.69444444444445,3
166,F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,20,227,144,9.714285714285714,105.79591836734696,3
168,M,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,14,78,37,11.264437689969604,7.483301152058836,3
175,I,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7,171,97,9.5,6.25,3
177,I,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8,174,100,8.454545454545455,0.20661157024793433,3
178,I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4,173,99,7.040302267002519,9.243437874740659,3
179,M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11,198,123,12.428571428571429,2.040816326530613,3
180,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14,199,123,11.7,5.290000000000004,3
181,M,0.64,0.51,0.175,1.368,0.515,0.266,0.57,21,201,124,15.0,36.0,3
182,F,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10,76,36,16.0,36.0,3
184,F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12,237,152,9.5,6.25,3
185,M,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13,236,151,8.5,20.25,3
187,F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10,237,152,9.5,0.25,3
188,F,0.63,0.48,0.16,1.199,0.5265,0.335,0.315,11,76,36,16.0,25.0,3
189,F,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9,76,36,16.0,49.0,3
196,F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11,47,22,8.0,9.0,3
198,M,0.56,0.45,0.16,0.922,0.432,0.178,0.26,15,128,68,15.857142857142858,0.7346938775510212,3
202,F,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12,163,91,13.5,2.25,3
203,F,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13,139,74,10.0,9.0,3
204,M,0.42,0.335,0.115,0.369,0.171,0.071,0.12,8,186,111,11.333333333333334,11.111111111111114,3
208,F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13,139,74,10.0,9.0,3
216,M,0.45,0.35,0.13,0.46,0.174,0.111,0.135,8,190,114,10.894736842105264,8.379501385041554,3
220,F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9,159,89,10.947368421052632,3.7922437673130203,3
221,F,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11,162,90,10.666666666666666,0.11111111111111151,3
228,F,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,11,73,35,15.5,20.25,3
229,F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15,139,74,10.0,25.0,3
233,I,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,7,174,100,8.454545454545455,2.1157024793388444,3
236,I,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015,1,173,99,7.040302267002519,36.48525147675577,3
237,I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3,173,99,7.040302267002519,16.324042408745697,3
240,M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17,208,129,15.0,4.0,3
246,I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13,101,52,9.0,16.0,3
254,M,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15,125,66,16.0,1.0,3
256,M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,128,68,15.857142857142858,9.877551020408161,3
265,F,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11,47,22,8.0,9.0,3
267,M,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8,60,28,10.0,4.0,3
268,M,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9,205,126,13.5,20.25,3
269,F,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,160,89,12.0,1.0,3
271,M,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16,200,124,12.941176470588236,9.356401384083044,3
277,M,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18,200,124,12.941176470588236,25.5916955017301,3
282,F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9,154,86,10.0,1.0,3
283,M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14,117,62,12.0,4.0,3
284,M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14,128,68,15.857142857142858,3.4489795918367365,3
285,F,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10,139,74,10.0,0.0,3
288,M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9,190,114,10.894736842105264,3.590027700831027,3
291,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12,223,141,10.0,4.0,3
292,M,0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15,125,66,16.0,1.0,3
294,M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26,199,123,11.7,204.49,3
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6,174,100,8.454545454545455,6.024793388429755,3
297,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4,174,100,8.454545454545455,19.842975206611573,3
298,M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11,193,115,7.666666666666667,11.111111111111109,3
299,M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9,60,28,10.0,1.0,3
300,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9,158,88,11.5,6.25,3
301,F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13,139,74,10.0,9.0,3
302,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8,60,28,10.0,4.0,3
304,F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10,162,90,10.666666666666666,0.44444444444444364,3
305,I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4,173,99,7.040302267002519,9.243437874740659,3
308,M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14,116,62,14.0,0.0,3
312,M,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19,208,129,15.0,16.0,3
313,F,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23,76,36,16.0,49.0,3
317,M,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10,186,111,11.333333333333334,1.7777777777777795,3
321,I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4,173,99,7.040302267002519,9.243437874740659,3
322,M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11,186,111,11.333333333333334,0.11111111111111151,3
323,I,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5,173,99,7.040302267002519,4.162833340735619,3
325,I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7,171,97,9.5,6.25,3
326,I,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7,171,97,9.5,6.25,3
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12,117,62,12.0,0.0,3
328,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8,60,28,10.0,4.0,3
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8,171,97,9.5,2.25,3
330,M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12,117,62,12.0,0.0,3
332,I,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5,174,100,8.454545454545455,11.933884297520665,3
333,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,5,173,99,7.040302267002519,4.162833340735619,3
334,F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16,228,145,9.166666666666666,46.69444444444445,3
336,M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14,122,65,15.0,1.0,3
337,M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16,208,129,15.0,1.0,3
339,F,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,15,76,36,16.0,1.0,3
340,M,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14,40,18,10.0,16.0,3
341,F,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14,221,140,12.352941176470589,2.7128027681660885,3
342,M,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,236,151,8.5,12.25,3
344,F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8,139,74,10.0,4.0,3
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9,139,74,10.0,1.0,3
347,I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6,171,97,9.5,12.25,3
350,F,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8,237,152,9.5,2.25,3
352,M,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12,198,123,12.428571428571429,0.1836734693877553,3
357,F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,229,145,12.0,36.0,3
360,M,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18,200,124,12.941176470588236,25.5916955017301,3
362,F,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20,80,38,9.0,121.0,3
369,F,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17,228,145,9.166666666666666,61.36111111111112,3
374,M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13,125,66,16.0,9.0,3
376,M,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11,200,124,12.941176470588236,3.7681660899653986,3
377,F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10,76,36,16.0,36.0,3
381,M,0.535,0.42,0.145,0.791,0.33,0.189,0.25,10,204,126,13.0,9.0,3
382,M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10,117,62,12.0,4.0,3
383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12,184,110,9.5,6.25,3
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10,121,64,8.0,4.0,3
385,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9,155,86,9.0,0.0,3
387,M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10,193,115,7.666666666666667,5.444444444444443,3
394,I,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6,171,97,9.5,12.25,3
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,168,95,8.75,1.5625,3
404,I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7,177,104,9.0,4.0,3
405,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,139,74,10.0,4.0,3
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8,186,111,11.333333333333334,11.111111111111114,3
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11,204,126,13.0,4.0,3
412,F,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11,73,35,15.5,20.25,3
413,M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,205,126,13.5,2.25,3
416,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20,40,18,10.0,100.0,3
417,M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20,125,66,16.0,16.0,3
418,F,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16,73,35,15.5,0.25,3
419,M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13,116,62,14.0,1.0,3
424,I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6,173,99,7.040302267002519,1.082228806730581,3
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13,208,129,15.0,4.0,3
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18,76,36,16.0,4.0,3
429,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18,138,74,7.0,121.0,3
430,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18,138,74,7.0,121.0,3
431,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,198,123,12.428571428571429,57.326530612244895,3
433,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22,205,126,13.5,72.25,3
435,M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11,116,62,14.0,9.0,3
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7,171,97,9.5,6.25,3
445,F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9,73,35,15.5,42.25,3
448,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12,122,65,15.0,9.0,3
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,73,35,15.5,6.25,3
451,F,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16,80,38,9.0,49.0,3
453,F,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11,73,35,15.5,20.25,3
455,M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11,198,123,12.428571428571429,2.040816326530613,3
457,I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9,179,105,10.117647058823527,1.249134948096881,3
461,F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12,73,35,15.5,12.25,3
462,I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6,173,99,7.040302267002519,1.082228806730581,3
463,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5,173,99,7.040302267002519,4.162833340735619,3
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,80,38,9.0,9.0,3
474,F,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,139,74,10.0,0.0,3
475,M,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17,128,68,15.857142857142858,1.3061224489795906,3
478,M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,78,37,11.264437689969604,94.78117349248437,3
480,F,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29,229,145,12.0,289.0,3
483,F,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19,73,35,15.5,12.25,3
484,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,122,65,15.0,9.0,3
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13,73,35,15.5,6.25,3
486,M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11,204,126,13.0,4.0,3
488,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11,121,64,8.0,9.0,3
492,F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11,40,18,10.0,1.0,3
494,M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17,40,18,10.0,49.0,3
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15,73,35,15.5,0.25,3
496,F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12,223,141,10.0,4.0,3
497,F,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19,73,35,15.5,12.25,3
501,F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,223,141,10.0,169.0,3
505,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15,201,124,15.0,0.0,3
509,I,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16,132,70,15.0,1.0,3
514,F,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5,156,87,9.738095238095235,22.449546485260747,3
516,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9,60,28,10.0,1.0,3
517,M,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5,188,112,8.5,12.25,3
519,F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6,156,87,9.738095238095235,13.973356009070276,3
521,F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5,156,87,9.738095238095235,22.449546485260747,3
522,I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9,179,105,10.117647058823527,1.249134948096881,3
523,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5,187,112,8.86231884057971,14.917506826297002,3
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3,187,112,8.86231884057971,34.36678218861584,3
531,F,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,13,160,89,12.0,1.0,3
532,I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12,178,104,10.714285714285714,1.653061224489798,3
535,I,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11,175,102,9.5,2.25,3
537,M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7,189,113,8.333333333333334,1.7777777777777795,3
538,M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5,188,112,8.5,12.25,3
540,F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15,163,91,13.5,2.25,3
541,F,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11,153,85,12.0,1.0,3
548,F,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,164,92,9.0,9.0,3
550,I,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17,212,131,13.333333333333334,13.44444444444444,3
552,I,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12,132,70,15.0,9.0,3
555,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10,107,56,18.0,64.0,3
558,F,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13,222,140,13.5,0.25,3
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8,153,85,12.0,16.0,3
566,I,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12,108,56,9.0,9.0,3
569,F,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11,158,88,11.5,0.25,3
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17,138,74,7.0,100.0,3
575,F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11,73,35,15.5,20.25,3
577,F,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10,76,36,16.0,36.0,3
578,I,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11,211,130,14.0,9.0,3
581,I,0.55,0.425,0.15,0.806,0.376,0.171,0.245,14,133,70,19.0,25.0,3
582,F,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19,80,38,9.0,100.0,3
584,F,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11,158,88,11.5,0.25,3
585,I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11,107,56,18.0,49.0,3
587,F,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13,139,74,10.0,9.0,3
588,M,0.45,0.335,0.14,0.4625,0.164,0.076,0.15,14,190,114,10.894736842105264,9.642659279778389,3
593,F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19,222,140,13.5,30.25,3
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12,205,126,13.5,2.25,3
596,F,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9,163,91,13.5,20.25,3
599,F,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16,138,74,7.0,81.0,3
601,F,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10,158,88,11.5,2.25,3
602,F,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13,157,87,11.0,4.0,3
604,I,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12,108,56,9.0,9.0,3
607,I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10,108,56,9.0,1.0,3
608,M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10,60,28,10.0,0.0,3
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4,187,112,8.86231884057971,23.642144507456425,3
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18,178,104,10.714285714285714,53.081632653061234,3
614,I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15,176,103,9.666666666666666,28.44444444444445,3
617,M,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7,60,28,10.0,9.0,3
619,M,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,7,187,112,8.86231884057971,3.4682314639781584,3
622,F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12,48,22,9.0,9.0,3
623,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17,154,86,10.0,49.0,3
624,I,0.465,0.36,0.105,0.498,0.214,0.116,0.14,15,108,56,9.0,36.0,3
630,I,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9,108,56,9.0,0.0,3
631,F,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7,153,85,12.0,25.0,3
638,I,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14,175,102,9.5,20.25,3
640,M,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,7,60,28,10.0,9.0,3
641,I,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13,212,131,13.333333333333334,0.11111111111111151,3
642,F,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19,138,74,7.0,144.0,3
647,M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9,117,62,12.0,9.0,3
650,M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5,188,112,8.5,12.25,3
651,I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6,174,100,8.454545454545455,6.024793388429755,3
652,I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11,178,104,10.714285714285714,0.08163265306122493,3
654,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10,157,87,11.0,1.0,3
656,F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17,138,74,7.0,100.0,3
658,I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18,212,131,13.333333333333334,21.77777777777777,3
662,F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,160,89,12.0,4.0,3
663,F,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12,157,87,11.0,1.0,3
664,I,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19,178,104,10.714285714285714,68.6530612244898,3
665,F,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,10,157,87,11.0,1.0,3
667,F,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15,163,91,13.5,2.25,3
671,F,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17,163,91,13.5,12.25,3
675,F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22,139,74,10.0,144.0,3
676,M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12,205,126,13.5,2.25,3
677,F,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11,155,86,9.0,4.0,3
679,F,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,8,157,87,11.0,9.0,3
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10,193,115,7.666666666666667,5.444444444444443,3
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13,48,22,9.0,16.0,3
687,F,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16,139,74,10.0,36.0,3
691,I,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5,173,99,7.040302267002519,4.162833340735619,3
693,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9,60,28,10.0,1.0,3
698,F,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13,153,85,12.0,1.0,3
705,M,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,10,190,114,10.894736842105264,0.8005540166204996,3
