,buying,maint,doors,persons,lug_boot,safety,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
1697,0,0,2,2,1,2,vgood,82,26,unacc,False,3
1715,0,0,3,1,1,2,vgood,97,39,good,False,3
1718,0,0,3,1,2,2,vgood,97,39,good,False,3
1727,0,0,3,2,2,2,vgood,82,26,unacc,False,3
1199,1,0,0,1,0,2,good,93,38,acc,False,3
1211,1,0,0,2,1,2,good,28,10,acc,False,3
1213,1,0,0,2,2,1,good,74,22,acc,False,3
1235,1,0,1,2,0,2,good,28,10,acc,False,3
1240,1,0,1,2,2,1,good,74,22,acc,False,3
1255,1,0,2,1,1,1,good,77,23,acc,False,3
1285,1,0,3,1,2,1,good,77,23,acc,False,3
1291,1,0,3,2,1,1,good,74,22,acc,False,3
1294,1,0,3,2,2,1,good,74,22,acc,False,3
1523,0,1,0,1,0,2,good,95,39,vgood,False,3
1528,0,1,0,1,2,1,good,76,23,acc,False,3
1537,0,1,0,2,2,1,good,145,73,unacc,False,3
1553,0,1,1,1,1,2,good,95,39,vgood,False,3
1555,0,1,1,1,2,1,good,76,23,acc,False,3
1559,0,1,1,2,0,2,good,82,26,unacc,False,3
1561,0,1,1,2,1,1,good,145,73,unacc,False,3
1586,0,1,2,2,0,2,good,82,26,unacc,False,3
1606,0,1,3,1,1,1,good,76,23,acc,False,3
1609,0,1,3,1,2,1,good,76,23,acc,False,3
1618,0,1,3,2,2,1,good,145,73,unacc,False,3
1634,0,0,0,1,1,2,good,97,39,good,True,3
1661,0,0,1,1,1,2,good,97,39,good,True,3
1663,0,0,1,1,2,1,good,77,23,acc,False,3
1690,0,0,2,1,2,1,good,77,23,acc,False,3
1694,0,0,2,2,0,2,good,82,26,unacc,False,3
1712,0,0,3,1,0,2,good,97,39,good,True,3
1723,0,0,3,2,1,1,good,74,22,acc,False,3
165,3,2,2,0,1,0,unacc,3,0,unacc,True,4
539,2,3,3,2,2,2,unacc,99,46,acc,False,4
106,3,3,3,2,2,1,unacc,160,74,unacc,True,4
434,2,3,0,0,0,2,unacc,113,54,vgood,False,4
901,1,3,1,1,0,1,unacc,77,23,acc,False,4
221,3,1,0,0,1,2,unacc,109,53,acc,False,4
942,1,3,2,2,2,0,unacc,3,0,unacc,True,4
238,3,1,0,2,1,1,unacc,161,74,acc,False,4
1326,0,3,1,0,1,0,unacc,3,0,unacc,True,4
1424,0,2,0,2,0,2,unacc,48,15,acc,False,4
822,2,0,2,1,1,0,unacc,3,0,unacc,True,4
468,2,3,1,1,0,0,unacc,3,0,unacc,True,4
648,2,1,0,0,0,0,unacc,3,0,unacc,True,4
498,2,3,2,1,1,0,unacc,3,0,unacc,True,4
1169,1,1,3,0,2,2,unacc,114,55,vgood,False,4
1459,0,2,2,0,0,1,unacc,181,82,good,False,4
873,1,3,0,1,0,0,unacc,3,0,unacc,True,4
399,3,0,2,2,1,0,unacc,3,0,unacc,True,4
604,2,2,2,1,0,1,unacc,169,76,acc,False,4
360,3,0,1,1,0,0,unacc,3,0,unacc,True,4
925,1,3,2,0,2,1,unacc,178,81,good,False,4
876,1,3,0,1,1,0,unacc,3,0,unacc,True,4
564,2,2,0,2,2,0,unacc,3,0,unacc,True,4
1028,1,2,2,0,0,2,unacc,115,55,vgood,False,4
991,1,2,0,2,0,1,unacc,158,73,unacc,True,4
1543,0,1,1,0,1,1,unacc,179,82,acc,False,4
1082,1,1,0,0,0,2,unacc,114,55,vgood,False,4
758,2,0,0,0,0,2,unacc,111,54,acc,False,4
470,2,3,1,1,0,2,unacc,51,16,acc,False,4
1665,0,0,1,2,0,0,unacc,3,0,unacc,True,4
96,3,3,3,1,2,0,unacc,3,0,unacc,True,4
1005,1,2,1,0,2,0,unacc,3,0,unacc,True,4
270,3,1,2,0,0,0,unacc,3,0,unacc,True,4
964,1,3,3,2,0,1,unacc,158,73,unacc,True,4
652,2,1,0,0,1,1,unacc,80,24,acc,False,4
963,1,3,3,2,0,0,unacc,3,0,unacc,True,4
1196,1,0,0,0,2,2,unacc,116,55,good,False,4
649,2,1,0,0,0,1,unacc,80,24,acc,False,4
138,3,2,1,0,1,0,unacc,3,0,unacc,True,4
172,3,2,2,1,0,1,unacc,165,75,acc,False,4
1018,1,2,1,2,0,1,unacc,158,73,unacc,True,4
436,2,3,0,0,1,1,unacc,80,24,acc,False,4
1244,1,0,2,0,0,2,unacc,116,55,good,False,4
363,3,0,1,1,1,0,unacc,3,0,unacc,True,4
816,2,0,2,0,2,0,unacc,3,0,unacc,True,4
974,1,2,0,0,0,2,unacc,115,55,vgood,False,4
814,2,0,2,0,1,1,unacc,80,24,acc,False,4
1378,0,3,3,0,0,1,unacc,181,82,good,False,4
357,3,0,1,0,2,0,unacc,3,0,unacc,True,4
1318,0,3,0,2,1,1,unacc,72,22,unacc,True,4
1436,0,2,1,0,1,2,unacc,118,56,vgood,False,4
1185,1,1,3,2,2,0,unacc,3,0,unacc,True,4
49,3,3,1,2,1,1,unacc,161,74,acc,False,4
1380,0,3,3,0,1,0,unacc,3,0,unacc,True,4
694,2,1,1,2,0,1,unacc,163,74,acc,False,4
580,2,2,1,1,1,1,unacc,169,76,acc,False,4
685,2,1,1,1,0,1,unacc,168,76,unacc,True,4
1290,1,0,3,2,1,0,unacc,3,0,unacc,True,4
1384,0,3,3,0,2,1,unacc,181,82,good,False,4
450,2,3,0,2,0,0,unacc,3,0,unacc,True,4
529,2,3,3,1,2,1,unacc,169,76,acc,False,4
447,2,3,0,1,2,0,unacc,3,0,unacc,True,4
1425,0,2,0,2,1,0,unacc,3,0,unacc,True,4
1385,0,3,3,0,2,2,unacc,118,56,vgood,False,4
775,2,0,0,2,0,1,unacc,163,74,acc,False,4
886,1,3,0,2,1,1,unacc,156,73,unacc,True,4
61,3,3,2,0,2,1,unacc,175,79,acc,False,4
1257,1,0,2,1,2,0,unacc,3,0,unacc,True,4
77,3,3,2,2,1,2,unacc,45,15,unacc,True,4
151,3,2,1,1,2,1,unacc,165,75,acc,False,4
1218,1,0,1,0,1,0,unacc,3,0,unacc,True,4
297,3,1,3,0,0,0,unacc,3,0,unacc,True,4
666,2,1,0,2,0,0,unacc,3,0,unacc,True,4
1659,0,0,1,1,1,0,unacc,3,0,unacc,True,4
945,1,3,3,0,0,0,unacc,3,0,unacc,True,4
869,1,3,0,0,1,2,unacc,115,55,vgood,False,4
512,2,3,2,2,2,2,unacc,99,46,acc,False,4
515,2,3,3,0,0,2,unacc,113,54,vgood,False,4
324,3,0,0,0,0,0,unacc,3,0,unacc,True,4
930,1,3,2,1,1,0,unacc,3,0,unacc,True,4
1621,0,0,0,0,0,1,unacc,180,82,acc,False,4
568,2,2,1,0,0,1,unacc,80,24,acc,False,4
596,2,2,2,0,0,2,unacc,112,54,acc,False,4
78,3,3,2,2,2,0,unacc,3,0,unacc,True,4
1573,0,1,2,0,2,1,unacc,179,82,acc,False,4
24,3,3,0,2,2,0,unacc,3,0,unacc,True,4
1325,0,3,1,0,0,2,unacc,118,56,vgood,False,4
1547,0,1,1,0,2,2,unacc,117,56,vgood,False,4
730,2,1,3,0,0,1,unacc,80,24,acc,False,4
66,3,3,2,1,1,0,unacc,3,0,unacc,True,4
1287,1,0,3,2,0,0,unacc,3,0,unacc,True,4
271,3,1,2,0,0,1,unacc,173,79,unacc,True,4
676,2,1,1,0,0,1,unacc,80,24,acc,False,4
1056,1,2,3,0,1,0,unacc,3,0,unacc,True,4
1406,0,2,0,0,0,2,unacc,118,56,vgood,False,4
757,2,0,0,0,0,1,unacc,80,24,acc,False,4
1303,0,3,0,0,2,1,unacc,181,82,good,False,4
475,2,3,1,1,2,1,unacc,169,76,acc,False,4
33,3,3,1,0,2,0,unacc,3,0,unacc,True,4
747,2,1,3,2,0,0,unacc,3,0,unacc,True,4
60,3,3,2,0,2,0,unacc,3,0,unacc,True,4
1061,1,2,3,0,2,2,unacc,115,55,vgood,False,4
1062,1,2,3,1,0,0,unacc,3,0,unacc,True,4
760,2,0,0,0,1,1,unacc,80,24,acc,False,4
375,3,0,1,2,2,0,unacc,3,0,unacc,True,4
1416,0,2,0,1,1,0,unacc,3,0,unacc,True,4
702,2,1,2,0,0,0,unacc,3,0,unacc,True,4
372,3,0,1,2,1,0,unacc,3,0,unacc,True,4
1648,0,0,1,0,0,1,unacc,180,82,acc,False,4
5,3,3,0,0,1,2,unacc,110,53,acc,False,4
201,3,2,3,1,1,0,unacc,3,0,unacc,True,4
633,2,2,3,1,1,0,unacc,3,0,unacc,True,4
1302,0,3,0,0,2,0,unacc,3,0,unacc,True,4
1466,0,2,2,0,2,2,unacc,118,56,vgood,False,4
382,3,0,2,0,1,1,unacc,174,79,unacc,True,4
1077,1,2,3,2,2,0,unacc,3,0,unacc,True,4
460,2,3,1,0,0,1,unacc,80,24,acc,False,4
877,1,3,0,1,1,1,unacc,77,23,acc,False,4
984,1,2,0,1,1,0,unacc,3,0,unacc,True,4
545,2,2,0,0,1,2,unacc,112,54,acc,False,4
207,3,2,3,2,0,0,unacc,3,0,unacc,True,4
477,2,3,1,2,0,0,unacc,3,0,unacc,True,4
12,3,3,0,1,1,0,unacc,3,0,unacc,True,4
28,3,3,1,0,0,1,unacc,175,79,acc,False,4
1395,0,3,3,2,0,0,unacc,3,0,unacc,True,4
530,2,3,3,1,2,2,unacc,51,16,acc,False,4
946,1,3,3,0,0,1,unacc,178,81,good,False,4
486,2,3,2,0,0,0,unacc,3,0,unacc,True,4
120,3,2,0,1,1,0,unacc,3,0,unacc,True,4
645,2,2,3,2,2,0,unacc,3,0,unacc,True,4
47,3,3,1,2,0,2,unacc,45,15,unacc,True,4
1433,0,2,1,0,0,2,unacc,118,56,vgood,False,4
1695,0,0,2,2,1,0,unacc,3,0,unacc,True,4
1465,0,2,2,0,2,1,unacc,181,82,good,False,4
157,3,2,1,2,1,1,unacc,161,74,acc,False,4
65,3,3,2,1,0,2,unacc,104,49,acc,False,4
1362,0,3,2,1,1,0,unacc,3,0,unacc,True,4
264,3,1,1,2,1,0,unacc,3,0,unacc,True,4
588,2,2,1,2,1,0,unacc,3,0,unacc,True,4
910,1,3,1,2,0,1,unacc,158,73,unacc,True,4
1605,0,1,3,1,1,0,unacc,3,0,unacc,True,4
1532,0,1,0,2,0,2,unacc,48,15,acc,False,4
369,3,0,1,2,0,0,unacc,3,0,unacc,True,4
1350,0,3,2,0,0,0,unacc,3,0,unacc,True,4
1,3,3,0,0,0,1,unacc,175,79,acc,False,4
1434,0,2,1,0,1,0,unacc,3,0,unacc,True,4
704,2,1,2,0,0,2,unacc,112,54,acc,False,4
75,3,3,2,2,1,0,unacc,3,0,unacc,True,4
839,2,0,3,0,0,2,unacc,111,54,acc,False,4
1371,0,3,2,2,1,0,unacc,3,0,unacc,True,4
1692,0,0,2,2,0,0,unacc,3,0,unacc,True,4
1060,1,2,3,0,2,1,unacc,178,81,good,False,4
123,3,2,0,1,2,0,unacc,3,0,unacc,True,4
954,1,3,3,1,0,0,unacc,3,0,unacc,True,4
1519,0,1,0,0,2,1,unacc,179,82,acc,False,4
55,3,3,2,0,0,1,unacc,175,79,acc,False,4
948,1,3,3,0,1,0,unacc,3,0,unacc,True,4
1593,0,1,3,0,0,0,unacc,3,0,unacc,True,4
81,3,3,3,0,0,0,unacc,3,0,unacc,True,4
810,2,0,2,0,0,0,unacc,3,0,unacc,True,4
1317,0,3,0,2,1,0,unacc,3,0,unacc,True,4
1085,1,1,0,0,1,2,unacc,114,55,vgood,False,4
1084,1,1,0,0,1,1,unacc,177,81,acc,False,4
1463,0,2,2,0,1,2,unacc,118,56,vgood,False,4
143,3,2,1,0,2,2,unacc,109,53,acc,False,4
354,3,0,1,0,1,0,unacc,3,0,unacc,True,4
248,3,1,1,0,1,2,unacc,109,53,acc,False,4
533,2,3,3,2,0,2,unacc,99,46,acc,False,4
699,2,1,1,2,2,0,unacc,3,0,unacc,True,4
1006,1,2,1,0,2,1,unacc,178,81,good,False,4
456,2,3,0,2,2,0,unacc,3,0,unacc,True,4
789,2,0,1,0,2,0,unacc,3,0,unacc,True,4
1647,0,0,1,0,0,0,unacc,3,0,unacc,True,4
1703,0,0,3,0,0,2,unacc,119,56,good,False,4
27,3,3,1,0,0,0,unacc,3,0,unacc,True,4
161,3,2,1,2,2,2,unacc,45,15,unacc,True,4
488,2,3,2,0,0,2,unacc,113,54,vgood,False,4
193,3,2,3,0,1,1,unacc,175,79,acc,False,4
88,3,3,3,0,2,1,unacc,175,79,acc,False,4
13,3,3,0,1,1,1,unacc,166,75,acc,False,4
531,2,3,3,2,0,0,unacc,3,0,unacc,True,4
883,1,3,0,2,0,1,unacc,158,73,unacc,True,4
14,3,3,0,1,1,2,unacc,104,49,acc,False,4
1578,0,1,2,1,1,0,unacc,3,0,unacc,True,4
1617,0,1,3,2,2,0,unacc,3,0,unacc,True,4
987,1,2,0,1,2,0,unacc,3,0,unacc,True,4
173,3,2,2,1,0,2,unacc,104,49,acc,False,4
657,2,1,0,1,0,0,unacc,3,0,unacc,True,4
1566,0,1,2,0,0,0,unacc,3,0,unacc,True,4
508,2,3,2,2,1,1,unacc,161,74,acc,False,4
975,1,2,0,0,1,0,unacc,3,0,unacc,True,4
1627,0,0,0,0,2,1,unacc,180,82,acc,False,4
1709,0,0,3,0,2,2,unacc,119,56,good,False,4
188,3,2,2,2,2,2,unacc,45,15,unacc,True,4
711,2,1,2,1,0,0,unacc,3,0,unacc,True,4
1161,1,1,3,0,0,0,unacc,3,0,unacc,True,4
1520,0,1,0,0,2,2,unacc,117,56,vgood,False,4
1163,1,1,3,0,0,2,unacc,114,55,vgood,False,4
449,2,3,0,1,2,2,unacc,51,16,acc,False,4
903,1,3,1,1,1,0,unacc,3,0,unacc,True,4
439,2,3,0,0,2,1,unacc,80,24,acc,False,4
920,1,3,2,0,0,2,unacc,115,55,vgood,False,4
43,3,3,1,1,2,1,unacc,166,75,acc,False,4
145,3,2,1,1,0,1,unacc,165,75,acc,False,4
1306,0,3,0,1,0,1,unacc,172,78,good,False,4
815,2,0,2,0,1,2,unacc,111,54,acc,False,4
71,3,3,2,1,2,2,unacc,104,49,acc,False,4
51,3,3,1,2,2,0,unacc,3,0,unacc,True,4
1125,1,1,1,2,0,0,unacc,3,0,unacc,True,4
318,3,1,3,2,1,0,unacc,3,0,unacc,True,4
1333,0,3,1,1,0,1,unacc,172,78,good,False,4
1086,1,1,0,0,2,0,unacc,3,0,unacc,True,4
471,2,3,1,1,1,0,unacc,3,0,unacc,True,4
1136,1,1,2,0,0,2,unacc,114,55,vgood,False,4
277,3,1,2,0,2,1,unacc,173,79,unacc,True,4
1437,0,2,1,0,2,0,unacc,3,0,unacc,True,4
1506,0,2,3,2,1,0,unacc,3,0,unacc,True,4
731,2,1,3,0,0,2,unacc,112,54,acc,False,4
1487,0,2,3,0,0,2,unacc,118,56,vgood,False,4
6,3,3,0,0,2,0,unacc,3,0,unacc,True,4
1249,1,0,2,0,2,1,unacc,176,81,acc,False,4
812,2,0,2,0,0,2,unacc,111,54,acc,False,4
410,3,0,3,0,1,2,unacc,108,53,unacc,True,4
1411,0,2,0,0,2,1,unacc,181,82,good,False,4
223,3,1,0,0,2,1,unacc,173,79,unacc,True,4
1379,0,3,3,0,0,2,unacc,118,56,vgood,False,4
1003,1,2,1,0,1,1,unacc,178,81,good,False,4
1497,0,2,3,1,1,0,unacc,3,0,unacc,True,4
412,3,0,3,0,2,1,unacc,174,79,unacc,True,4
452,2,3,0,2,0,2,unacc,99,46,acc,False,4
62,3,3,2,0,2,2,unacc,110,53,acc,False,4
361,3,0,1,1,0,1,unacc,164,75,unacc,True,4
594,2,2,2,0,0,0,unacc,3,0,unacc,True,4
1396,0,3,3,2,0,1,unacc,72,22,unacc,True,4
1485,0,2,3,0,0,0,unacc,3,0,unacc,True,4
1270,1,0,3,0,0,1,unacc,176,81,acc,False,4
278,3,1,2,0,2,2,unacc,109,53,acc,False,4
1404,0,2,0,0,0,0,unacc,3,0,unacc,True,4
733,2,1,3,0,1,1,unacc,80,24,acc,False,4
306,3,1,3,1,0,0,unacc,3,0,unacc,True,4
1587,0,1,2,2,1,0,unacc,3,0,unacc,True,4
1338,0,3,1,1,2,0,unacc,3,0,unacc,True,4
300,3,1,3,0,1,0,unacc,3,0,unacc,True,4
834,2,0,2,2,2,0,unacc,3,0,unacc,True,4
1308,0,3,0,1,1,0,unacc,3,0,unacc,True,4
3,3,3,0,0,1,0,unacc,3,0,unacc,True,4
351,3,0,1,0,0,0,unacc,3,0,unacc,True,4
1098,1,1,0,2,0,0,unacc,3,0,unacc,True,4
206,3,2,3,1,2,2,unacc,104,49,acc,False,4
513,2,3,3,0,0,0,unacc,3,0,unacc,True,4
16,3,3,0,1,2,1,unacc,166,75,acc,False,4
933,1,3,2,1,2,0,unacc,3,0,unacc,True,4
658,2,1,0,1,0,1,unacc,168,76,unacc,True,4
1458,0,2,2,0,0,0,unacc,3,0,unacc,True,4
723,2,1,2,2,1,0,unacc,3,0,unacc,True,4
1109,1,1,1,0,0,2,unacc,114,55,vgood,False,4
978,1,2,0,0,2,0,unacc,3,0,unacc,True,4
424,3,0,3,2,0,1,unacc,163,74,acc,False,4
843,2,0,3,0,2,0,unacc,3,0,unacc,True,4
185,3,2,2,2,1,2,unacc,45,15,unacc,True,4
1521,0,1,0,1,0,0,unacc,3,0,unacc,True,4
1683,0,0,2,1,0,0,unacc,3,0,unacc,True,4
753,2,1,3,2,2,0,unacc,3,0,unacc,True,4
127,3,2,0,2,0,1,unacc,163,74,acc,False,4
1682,0,0,2,0,2,2,unacc,119,56,good,False,4
553,2,2,0,1,1,1,unacc,169,76,acc,False,4
93,3,3,3,1,1,0,unacc,3,0,unacc,True,4
1681,0,0,2,0,2,1,unacc,180,82,acc,False,4
73,3,3,2,2,0,1,unacc,163,74,acc,False,4
84,3,3,3,0,1,0,unacc,3,0,unacc,True,4
100,3,3,3,2,0,1,unacc,163,74,acc,False,4
525,2,3,3,1,1,0,unacc,3,0,unacc,True,4
214,3,2,3,2,2,1,unacc,160,74,unacc,True,4
438,2,3,0,0,2,0,unacc,3,0,unacc,True,4
1596,0,1,3,0,1,0,unacc,3,0,unacc,True,4
1652,0,0,1,0,1,2,unacc,119,56,good,False,4
1539,0,1,1,0,0,0,unacc,3,0,unacc,True,4
518,2,3,3,0,1,2,unacc,113,54,vgood,False,4
936,1,3,2,2,0,0,unacc,3,0,unacc,True,4
1327,0,3,1,0,1,1,unacc,181,82,good,False,4
1677,0,0,2,0,1,0,unacc,3,0,unacc,True,4
520,2,3,3,0,2,1,unacc,80,24,acc,False,4
1254,1,0,2,1,1,0,unacc,3,0,unacc,True,4
1020,1,2,1,2,1,0,unacc,3,0,unacc,True,4
1143,1,1,2,1,0,0,unacc,3,0,unacc,True,4
141,3,2,1,0,2,0,unacc,3,0,unacc,True,4
417,3,0,3,1,1,0,unacc,3,0,unacc,True,4
973,1,2,0,0,0,1,unacc,178,81,good,False,4
981,1,2,0,1,0,0,unacc,3,0,unacc,True,4
721,2,1,2,2,0,1,unacc,163,74,acc,False,4
124,3,2,0,1,2,1,unacc,165,75,acc,False,4
133,3,2,0,2,2,1,unacc,160,74,unacc,True,4
1544,0,1,1,0,1,2,unacc,117,56,vgood,False,4
1164,1,1,3,0,1,0,unacc,3,0,unacc,True,4
315,3,1,3,2,0,0,unacc,3,0,unacc,True,4
1269,1,0,3,0,0,0,unacc,3,0,unacc,True,4
288,3,1,2,2,0,0,unacc,3,0,unacc,True,4
11,3,3,0,1,0,2,unacc,104,49,acc,False,4
249,3,1,1,0,2,0,unacc,3,0,unacc,True,4
1089,1,1,0,1,0,0,unacc,3,0,unacc,True,4
397,3,0,2,2,0,1,unacc,163,74,acc,False,4
1443,0,2,1,1,1,0,unacc,3,0,unacc,True,4
552,2,2,0,1,1,0,unacc,3,0,unacc,True,4
720,2,1,2,2,0,0,unacc,3,0,unacc,True,4
618,2,2,2,2,2,0,unacc,3,0,unacc,True,4
441,2,3,0,1,0,0,unacc,3,0,unacc,True,4
305,3,1,3,0,2,2,unacc,109,53,acc,False,4
1072,1,2,3,2,0,1,unacc,158,73,unacc,True,4
1575,0,1,2,1,0,0,unacc,3,0,unacc,True,4
240,3,1,0,2,2,0,unacc,3,0,unacc,True,4
1512,0,1,0,0,0,0,unacc,3,0,unacc,True,4
1628,0,0,0,0,2,2,unacc,119,56,good,False,4
255,3,1,1,1,1,0,unacc,3,0,unacc,True,4
1422,0,2,0,2,0,0,unacc,3,0,unacc,True,4
1594,0,1,3,0,0,1,unacc,179,82,acc,False,4
949,1,3,3,0,1,1,unacc,178,81,good,False,4
979,1,2,0,0,2,1,unacc,178,81,good,False,4
1023,1,2,1,2,2,0,unacc,3,0,unacc,True,4
1083,1,1,0,0,1,0,unacc,3,0,unacc,True,4
69,3,3,2,1,2,0,unacc,3,0,unacc,True,4
1428,0,2,0,2,2,0,unacc,3,0,unacc,True,4
385,3,0,2,0,2,1,unacc,174,79,unacc,True,4
741,2,1,3,1,1,0,unacc,3,0,unacc,True,4
1413,0,2,0,1,0,0,unacc,3,0,unacc,True,4
1080,1,1,0,0,0,0,unacc,3,0,unacc,True,4
445,2,3,0,1,1,1,unacc,169,76,acc,False,4
1131,1,1,1,2,2,0,unacc,3,0,unacc,True,4
762,2,0,0,0,2,0,unacc,3,0,unacc,True,4
267,3,1,1,2,2,0,unacc,3,0,unacc,True,4
113,3,2,0,0,1,2,unacc,109,53,acc,False,4
1449,0,2,1,2,0,0,unacc,3,0,unacc,True,4
298,3,1,3,0,0,1,unacc,173,79,unacc,True,4
107,3,3,3,2,2,2,unacc,45,15,unacc,True,4
358,3,0,1,0,2,1,unacc,174,79,unacc,True,4
195,3,2,3,0,2,0,unacc,3,0,unacc,True,4
894,1,3,1,0,1,0,unacc,3,0,unacc,True,4
68,3,3,2,1,1,2,unacc,104,49,acc,False,4
114,3,2,0,0,2,0,unacc,3,0,unacc,True,4
738,2,1,3,1,0,0,unacc,3,0,unacc,True,4
626,2,2,3,0,1,2,unacc,112,54,acc,False,4
1220,1,0,1,0,1,2,unacc,116,55,good,False,4
1514,0,1,0,0,0,2,unacc,117,56,vgood,False,4
289,3,1,2,2,0,1,unacc,163,74,acc,False,4
22,3,3,0,2,1,1,unacc,161,74,acc,False,4
353,3,0,1,0,0,2,unacc,108,53,unacc,True,4
148,3,2,1,1,1,1,unacc,165,75,acc,False,4
1139,1,1,2,0,1,2,unacc,114,55,vgood,False,4
1305,0,3,0,1,0,0,unacc,3,0,unacc,True,4
1293,1,0,3,2,2,0,unacc,3,0,unacc,True,4
1571,0,1,2,0,1,2,unacc,117,56,vgood,False,4
1301,0,3,0,0,1,2,unacc,118,56,vgood,False,4
110,3,2,0,0,0,2,unacc,109,53,acc,False,4
1074,1,2,3,2,1,0,unacc,3,0,unacc,True,4
909,1,3,1,2,0,0,unacc,3,0,unacc,True,4
509,2,3,2,2,1,2,unacc,99,46,acc,False,4
768,2,0,0,1,1,0,unacc,3,0,unacc,True,4
1359,0,3,2,1,0,0,unacc,3,0,unacc,True,4
924,1,3,2,0,2,0,unacc,3,0,unacc,True,4
546,2,2,0,0,2,0,unacc,3,0,unacc,True,4
451,2,3,0,2,0,1,unacc,163,74,acc,False,4
464,2,3,1,0,1,2,unacc,113,54,vgood,False,4
1009,1,2,1,1,0,1,unacc,77,23,acc,False,4
1635,0,0,0,1,2,0,unacc,3,0,unacc,True,4
1473,0,2,2,1,2,0,unacc,3,0,unacc,True,4
1600,0,1,3,0,2,1,unacc,179,82,acc,False,4
1152,1,1,2,2,0,0,unacc,3,0,unacc,True,4
896,1,3,1,0,1,2,unacc,115,55,vgood,False,4
1702,0,0,3,0,0,1,unacc,180,82,acc,False,4
500,2,3,2,1,1,2,unacc,51,16,acc,False,4
1134,1,1,2,0,0,0,unacc,3,0,unacc,True,4
1182,1,1,3,2,1,0,unacc,3,0,unacc,True,4
523,2,3,3,1,0,1,unacc,169,76,acc,False,4
1355,0,3,2,0,1,2,unacc,118,56,vgood,False,4
550,2,2,0,1,0,1,unacc,169,76,acc,False,4
1704,0,0,3,0,1,0,unacc,3,0,unacc,True,4
1470,0,2,2,1,1,0,unacc,3,0,unacc,True,4
1315,0,3,0,2,0,1,unacc,72,22,unacc,True,4
45,3,3,1,2,0,0,unacc,3,0,unacc,True,4
1053,1,2,3,0,0,0,unacc,3,0,unacc,True,4
91,3,3,3,1,0,1,unacc,166,75,acc,False,4
37,3,3,1,1,0,1,unacc,166,75,acc,False,4
494,2,3,2,0,2,2,unacc,113,54,vgood,False,4
1095,1,1,0,1,2,0,unacc,3,0,unacc,True,4
82,3,3,3,0,0,1,unacc,175,79,acc,False,4
122,3,2,0,1,1,2,unacc,104,49,acc,False,4
1435,0,2,1,0,1,1,unacc,181,82,good,False,4
864,1,3,0,0,0,0,unacc,3,0,unacc,True,4
977,1,2,0,0,1,2,unacc,115,55,vgood,False,4
1311,0,3,0,1,2,0,unacc,3,0,unacc,True,4
505,2,3,2,2,0,1,unacc,163,74,acc,False,4
801,2,0,1,2,0,0,unacc,3,0,unacc,True,4
684,2,1,1,1,0,0,unacc,3,0,unacc,True,4
559,2,2,0,2,0,1,unacc,163,74,acc,False,4
39,3,3,1,1,1,0,unacc,3,0,unacc,True,4
491,2,3,2,0,1,2,unacc,113,54,vgood,False,4
1410,0,2,0,0,2,0,unacc,3,0,unacc,True,4
1342,0,3,1,2,0,1,unacc,72,22,unacc,True,4
1595,0,1,3,0,0,2,unacc,117,56,vgood,False,4
1221,1,0,1,0,2,0,unacc,3,0,unacc,True,4
479,2,3,1,2,0,2,unacc,99,46,acc,False,4
855,2,0,3,2,0,0,unacc,3,0,unacc,True,4
841,2,0,3,0,1,1,unacc,80,24,acc,False,4
660,2,1,0,1,1,0,unacc,3,0,unacc,True,4
1034,1,2,2,0,2,2,unacc,115,55,vgood,False,4
1206,1,0,0,2,0,0,unacc,3,0,unacc,True,4
1536,0,1,0,2,2,0,unacc,3,0,unacc,True,4
497,2,3,2,1,0,2,unacc,51,16,acc,False,4
1194,1,0,0,0,2,0,unacc,3,0,unacc,True,4
1678,0,0,2,0,1,1,unacc,180,82,acc,False,4
709,2,1,2,0,2,1,unacc,80,24,acc,False,4
169,3,2,2,0,2,1,unacc,175,79,acc,False,4
895,1,3,1,0,1,1,unacc,178,81,good,False,4
115,3,2,0,0,2,1,unacc,175,79,acc,False,4
490,2,3,2,0,1,1,unacc,80,24,acc,False,4
247,3,1,1,0,1,1,unacc,173,79,unacc,True,4
858,2,0,3,2,1,0,unacc,3,0,unacc,True,4
1158,1,1,2,2,2,0,unacc,3,0,unacc,True,4
534,2,3,3,2,1,0,unacc,3,0,unacc,True,4
443,2,3,0,1,0,2,unacc,51,16,acc,False,4
465,2,3,1,0,2,0,unacc,3,0,unacc,True,4
210,3,2,3,2,1,0,unacc,3,0,unacc,True,4
778,2,0,0,2,1,1,unacc,161,74,acc,False,4
650,2,1,0,0,0,2,unacc,112,54,acc,False,4
1190,1,0,0,0,0,2,unacc,116,55,good,False,4
131,3,2,0,2,1,2,unacc,45,15,unacc,True,4
423,3,0,3,2,0,0,unacc,3,0,unacc,True,4
624,2,2,3,0,1,0,unacc,3,0,unacc,True,4
996,1,2,0,2,2,0,unacc,3,0,unacc,True,4
54,3,3,2,0,0,0,unacc,3,0,unacc,True,4
777,2,0,0,2,1,0,unacc,3,0,unacc,True,4
79,3,3,2,2,2,1,unacc,160,74,unacc,True,4
1197,1,0,0,1,0,0,unacc,3,0,unacc,True,4
140,3,2,1,0,1,2,unacc,109,53,acc,False,4
630,2,2,3,1,0,0,unacc,3,0,unacc,True,4
59,3,3,2,0,1,2,unacc,110,53,acc,False,4
776,2,0,0,2,0,2,unacc,97,46,unacc,True,4
